,Announcement_Date,PURPOSE,REMARKS
356,03-03-2017,Others,PRESS  RELEASE:  YES BANK wins `Best Social Bank' Award  at  ASSOCHAM  1...
357,02-03-2017,Others,RE: CHANGE OF REGISTERED OFFICE AND MUMBAI OPERATIONS OF LINK INTIME  IN...
358,27-02-2017,Others,"Yes  Bank  Ltd has informed BSE that the Bank has  allotted  2,86,470  (..."
359,16-02-2017,Others,Yes Bank Ltd has informed BSE regarding a Press Release dated February  ...
360,09-02-2017,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,18,190 (One L..."
361,27-01-2017,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated January  ...
362,24-01-2017,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated January  ...
363,23-01-2017,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated January  ...
364,20-01-2017,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated January  ...
365,17-01-2017,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated January  ...
366,16-01-2017,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated January  ...
367,12-01-2017,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated January  ...
368,11-01-2017,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 186,015 (One  L..."
369,06-01-2017,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated January  ...
370,05-01-2017,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated January  ...
371,04-01-2017,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated January  ...
372,30-12-2016,Others,Yes  Bank Ltd has informed BSE regarding YES BANK places INR 330 Crore  ...
373,28-12-2016,Others,Yes Bank Ltd has informed BSE regarding a Press Release dated December  ...
374,23-12-2016,Others,Yes Bank Ltd has informed BSE regarding a Press Release dated December  ...
375,02-12-2016,Others,Yes Bank Ltd has informed BSE regarding a Press Release dated December  ...
376,30-11-2016,Others,Yes Bank Ltd has informed BSE regarding a Press Release dated November  ...
377,24-11-2016,Others,Convenience and support Digital PaymentsYes Bank Ltd has informed BSE re...
378,23-11-2016,Others,Yes   Bank  Ltd  has  informed  BSE  regarding  Schedule  of   Analyst  ...
379,15-11-2016,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 81,400 (Eighty ..."
380,09-11-2016,Others,The  Exchange  has sought clarification from Yes Bank Ltd on  recent  me...
381,01-11-2016,Others,Yes Bank Ltd has submitted to BSE a copy of Press Release dated October ...
382,10-10-2016,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 6,22,705 (Six L..."
383,26-09-2016,Others,"Yes  Bank Ltd has informed BSE that the Bank has allotted  3,13,938  (Th..."
384,08-09-2016,Others,"With  referenec to the earlier letter dated September 07,  2016  intimat..."
385,26-08-2016,Others,"Yes  Bank Ltd has informed BSE that the Bank has allotted  72,428  (Seve..."
386,17-08-2016,Others,Yes Bank Ltd has submitted to BSE a copy of Press Release dated August  ...
387,11-08-2016,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 56,300 (Fifty  ..."
388,22-07-2016,Others,"Yes  Bank  Ltd has informed BSE that the Bank has  allotted  53,160  (Fi..."
389,24-06-2016,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 52,300 (Fifty  ..."
390,14-06-2016,Others,"Yes  Bank  Ltd has informed BSE that the Bank has allotted 43,  350  (Fo..."
391,10-06-2016,Others,Yes Bank Ltd has informed BSE that Bank has executed a ''Share Subscript...
392,25-05-2016,Others,"Yes  Bank Ltd has informed BSE that the Bank has allotted  73,800  (Seve..."
393,13-05-2016,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,01,300 (One L..."
394,11-05-2016,Others,Yes Bank Ltd has informed BSE that the Annual General Meeting (AGM) of  ...
395,05-05-2016,Others,"Yes Bank Ltd has informed BSE regarding a Press Release dated May 05,  2..."
396,03-05-2016,Others,"Yes Bank Ltd has informed BSE regarding a Press Release dated May 01, 20..."
397,02-05-2016,Others,"Yes  Bank  Ltd has informed BSE that the Bank has  allotted  68,200  (Si..."
398,28-04-2016,Others,"Yes  Bank  Ltd has informed BSE that Mr. Ajay Vohra has on April  28,  2..."
399,27-04-2016,Others,Yes  Bank Ltd has informed BSE that the Board of Directors of the  Bank ...
400,20-04-2016,Others,Yes  Bank  Ltd has informed BSE regarding Quarterly Statement  on  Inves...
401,11-04-2016,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 2,23,150 (Two L..."
402,05-04-2016,Others,Yes  Bank  Ltd has informed BSE regarding a Press Release dated  April  ...
403,04-04-2016,Others,Yes Bank Ltd has informed BSE that the Bank has successfully raised INR ...
404,01-04-2016,Others,Yes  Bank  Ltd has informed BSE regarding a Press Release dated  April  ...
405,31-03-2016,Others,Yes  Bank Ltd has informed BSE that the Trading window will be  closed  ...
406,30-03-2016,Others,Yes Bank Ltd has informed BSE that Mr. Ravish Chopra has resigned from  ...
407,23-03-2016,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 91,100 (Ninety ..."
408,21-03-2016,Others,Yes Bank Ltd has informed BSE regarding Schedule of  Analyst/Institution...
409,15-03-2016,Others,Yes  Bank  Ltd has informed BSE regarding Details of  Analyst  /  Invest...
410,11-03-2016,Others,Yes  Bank  Ltd  has  submitted to BSE a copy  of  Schedule  of  Analysts...
411,08-03-2016,Others,Yes Bank Ltd has informed BSE that the Board of Directors of the Bank  h...
412,03-03-2016,Others,"Yes  Bank Ltd has informed BSE that YES BANK has acquired  5,00,750  equ..."
413,01-03-2016,Others,Yes Bank Ltd has informed BSE regarding Schedule of  Analyst/Institution...
414,25-02-2016,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,05,050 (One L..."
415,15-02-2016,Others,Yes   Bank  Ltd  has  informed  BSE  regarding  Schedule  of   Analyst  ...
416,12-02-2016,Others,Yes Bank Ltd has informed BSE regarding Schedule of  Analyst/Institution...
417,11-02-2016,Others,"Yes  Bank  Ltd has informed BSE that the Bank has  allotted  2,93,775  (..."
418,05-02-2016,Others,Yes   Bank  Ltd  has  informed  BSE  regarding  Schedule  of   Analyst  ...
419,01-02-2016,Others,Yes Bank Ltd has submitted to BSE a copy of Investor Presentation.
420,29-01-2016,Others,Yes  Bank Ltd has informed BSE that the Board of Directors of the  Bank ...
421,28-01-2016,Others,Yes Bank Ltd has informed BSE regarding Intimation of Conference Call  f...
422,25-01-2016,Others,"Yes  Bank  Ltd has informed BSE that the Bank has  allotted  2,26,746  (..."
423,21-01-2016,Others,Yes  Bank  Ltd has informed BSE regarding Quarterly Statement  on  Inves...
424,13-01-2016,Others,Yes  Bank Ltd has informed BSE that a meeting of the Board of Directors ...
425,12-01-2016,Others,"Yes  Bank  Ltd has informed BSE that the Bank has  allotted  2,16,895  (..."
426,01-01-2016,Others,Yes  Bank Ltd has informed BSE that the Trading window will be  closed  ...
427,31-12-2015,Others,Yes  Bank  Ltd has informed BSE that the Bank has successfully  raised  ...
428,24-12-2015,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,77,750 (One  ..."
429,22-12-2015,Others,Yes Bank Ltd has informed BSE regarding a Press Release dated Decembeer ...
430,11-12-2015,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,03,080 (One  ..."
431,01-12-2015,Others,Yes Bank Ltd has submitted to BSE a copy of Press Release titled Yes  Ba...
432,30-11-2015,Others,Yes  Bank  Ltd has informed BSE that Pursuant to Regulation  30(5)  of  ...
433,26-11-2015,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 56,700 (Fifty  ..."
434,13-11-2015,Others,Yes Bank Ltd has informed BSE regarding a Press Release dated November  ...
435,10-11-2015,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 81,300 (Eighty ..."
436,27-10-2015,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated October  ...
437,20-10-2015,Others,"With reference to the earlier letter dated October 20, 2015 intimating  ..."
438,19-10-2015,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,15,125 (One L..."
439,13-10-2015,Others,Yes Bank Ltd has submitted to BSE a copy of Press Release dated October ...
440,12-10-2015,Others,Yes Bank Ltd has submitted to BSE a copy of Press Release dated October ...
441,07-10-2015,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,95,546 (One L..."
442,05-10-2015,Others,Yes  Bank Ltd has informed BSE that the Trading window will be  closed  ...
443,01-10-2015,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated October  ...
444,30-09-2015,Others,Yes  Bank Ltd has informed BSE that the Trading window will be  closed  ...
445,21-09-2015,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,23,255 (One L..."
446,09-09-2015,Others,"YES BANK makes significant investment commitment inChennai, speaking at ..."
447,07-09-2015,Others,"Yes  Bank  Ltd has informed BSE that the Bank has  allotted  2,01,704  (..."
448,01-09-2015,Others,Yes Bank Ltd has informed BSE regarding a Press Release dated September ...
449,25-08-2015,Others,Yes  Bank  Ltd has informed BSE that the Bank has  received  approval  f...
450,24-08-2015,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,02,500 (One L..."
451,19-08-2015,Others,The  Exchange  had sought clarification from Yes Bank Ltd with  respect ...
452,18-08-2015,Others,The  Exchange  has sought clarification from Yes Bank Ltd with  respect ...
453,10-08-2015,Others,"Yes  Bank  Ltd has informed BSE that the Bank has  allotted  2,34,531  (..."
454,05-08-2015,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated  August  ...
455,22-07-2015,Others,Yes Bank Ltd has informed BSE about formulation and adoption of Codes un...
456,15-07-2015,Others,Yes  Bank Ltd has informed BSE that a meeting of the Board of Directors ...
457,14-07-2015,Others,in Gujarat International Finance Tec City (GIFT)Yes Bank Ltd has informe...
458,10-07-2015,Others,Yes  Bank Ltd has informed BSE regarding Research Report published by  U...
459,08-07-2015,Others,Yes  Bank  Ltd has informed BSE regarding a Press Release  dated  July  ...
460,01-07-2015,Others,Yes  Bank Ltd has informed BSE that the Trading window will be  closed  ...
461,23-06-2015,Others,"Yes  Bank  Ltd has informed BSE that the Bank has  allotted  67,115  (Si..."
462,19-06-2015,Others,Yes  Bank Ltd has informed BSE that in furtherance of the results  decla...
463,18-06-2015,Others,Yes  Bank  Ltd has informed BSE regarding a Press Release  dated  June  ...
464,08-06-2015,Others,Yes  Bank Ltd has informed BSE regarding the details of Voting  results ...
465,15-05-2015,Others,Yes Bank Ltd has informed BSE that the Bank has formulated and adopted  ...
466,12-05-2015,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 44,197 (Forty F..."
467,11-05-2015,Others,Yes  Bank Ltd has informed BSE that the 11th Annual General Meeting   (A...
468,21-04-2015,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 2,60,294 (Two L..."
469,13-04-2015,Others,Yes  Bank  Ltd has informed BSE the Trading window will be closed  for  ...
470,31-03-2015,Others,Yes  Bank Ltd has informed BSE that the Trading window will be  closed  ...
471,17-03-2015,Others,The  Exchange  had sought clarification from Yes Bank Ltd with  respect ...
472,09-03-2015,Others,"Yes  Bank  Ltd has informed BSE that the Bank has  allotted  57,889  (Fi..."
473,25-02-2015,Others,Yes Bank Ltd has informed BSE regarding a Press Release dated February  ...
474,16-02-2015,Others,Yes Bank Ltd has informed BSE regarding a Press Release dated February  ...
475,09-02-2015,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,32,615 (One L..."
476,27-01-2015,Others,Yes  Bank Ltd has informed BSE regarding a Press Release titled  Yes  Ba...
477,19-01-2015,Others,Yes  Bank Ltd has informed BSE regarding the details of Voting  results ...
478,13-01-2015,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 2,89,944 (Two L..."
479,05-01-2015,Others,Yes  Bank Ltd has informed BSE that the Trading window will be  closed  ...
480,31-12-2014,Others,Yes  Bank Ltd has informed BSE that the Trading window will be  closed  ...
481,23-12-2014,Others,Yes Bank Ltd has informed BSE regarding a Press Release dated December  ...
482,16-12-2014,Others,Yes Bank Ltd has informed BSE that the members of the Company will consi...
483,08-12-2014,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,76,220 (One L..."
484,14-11-2014,Others,"Yes  Bank  Ltd has informed BSE that the Bank has allotted  4,57,842  (F..."
485,30-10-2014,Others,Yes Bank Ltd has informed BSE that pursuant to the approval of the  Rese...
486,20-10-2014,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated October  ...
487,10-10-2014,Others,"Yes  Bank  Ltd has informed BSE that the Bank has allotted  5,20,065  (F..."
488,30-09-2014,Others,Yes  Bank Ltd has informed BSE that the Trading window will be  closed  ...
489,17-09-2014,Others,Yes Bank Ltd has informed BSE regarding a Press Release dated September ...
490,11-09-2014,Others,"Yes  Bank  Ltd has informed BSE that the Bank has allotted  4,43,000  (F..."
491,08-08-2014,Others,"Yes  Bank  Ltd has informed BSE that the Bank has allotted  4,59,325  (F..."
492,07-08-2014,Others,Yes  Bank Ltd has informed BSE regarding a Press Release dated  August  ...
493,18-07-2014,Others,Yes  Bank  Ltd has informed BSE regarding a Press Release  dated  July  ...
494,14-07-2014,Others,"Yes  Bank  Ltd has informed BSE that the Bank has allotted  4,88,825  (F..."
495,30-06-2014,Others,Yes  Bank Ltd has informed BSE that the Trading Window will be  closed  ...
496,17-06-2014,Others,"With  reference  to  earlier announcement dated June  16,   2014  regard..."
497,16-06-2014,Others,Yes  Bank Ltd has informed BSE regarding the details of Voting  results ...
498,10-06-2014,Others,"Yes  Bank Ltd has informed BSE that the Bank has allotted  3,02,900  (Th..."
499,05-06-2014,Others,"Yes  Bank  Ltd has informed BSE that in respect of the  QIP,   the  Capi..."
500,03-06-2014,Others,Yes  Bank  Ltd  has informed BSE about resolutions passed  by  the  Capi...
501,30-05-2014,Others,"Yes Bank Ltd has informed BSE regarding a Press Release dated May 30,  2..."
502,20-05-2014,Others,Yes  Bank Ltd has informed BSE that the 10th Annual General Meeting   (A...
503,08-05-2014,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,71,250 (One  ..."
504,28-04-2014,Others,"With  reference to the earlier announcement dated April 25, 2014  regard..."
505,25-04-2014,Others,With  reference to the news item appearing in a leading financial daily ...
506,15-04-2014,Others,Yes  Bank Ltd has informed BSE that the Trading window will be  closed  ...
507,07-04-2014,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,10,325 (One  ..."
508,01-04-2014,Others,Yes  Bank  Ltd has informed BSE regarding a Press Release dated  March  ...
509,28-03-2014,Others,Yes  Bank Ltd has informed BSE that the Trading window will be  closed  ...
510,11-03-2014,Others,"Yes  Bank  Ltd  has  informed BSE that the Bank  has  allotted  6,650  (..."
511,07-02-2014,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 22,100 (Twenty ..."
512,13-01-2014,Others,"Yes  Bank  Ltd has informed BSE that the Bank has allotted  49,735   (Fo..."
513,06-01-2014,Others,"With  reference  to  the  earlier  announcement  dated  December  31,  2..."
514,31-12-2013,Others,Yes  Bank Ltd has informed BSE that the Trading window will be  closed  ...
515,23-12-2013,Others,Yes Bank Ltd has informed BSE that the Bank has raised USD 150 million f...
516,06-12-2013,Others,"Yes  Bank Ltd has informed BSE that the Bank has allotted  24,125   (Twe..."
517,08-11-2013,Others,Yes  Bank Ltd has informed BSE regarding the details of Voting  results ...
518,07-11-2013,Others,"Yes  Bank  Ltd has informed BSE that the Bank has allotted  34,257  (Thi..."
519,14-10-2013,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 64,889 (Sixty F..."
520,07-10-2013,Others,Yes Bank Ltd has informed BSE that the members of the Bank will consider...
521,17-09-2013,Others,Yes Bank Ltd has informed BSE regarding a Press Release dated September ...
522,13-08-2013,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 2,10,890 (Two L..."
523,31-07-2013,Others,Yes  Bank Ltd has informed BSE that the Bank has revised its deposit  ra...
524,10-07-2013,Others,"Yes  Bank  Ltd has informed BSE that the Bank has allotted  4,62,295  (F..."
525,14-06-2013,Others,"Yes  Bank  Ltd has informed BSE that the Bank has allotted  4,27,596  (F..."
526,10-06-2013,Others,Yes  Bank Ltd has informed BSE regarding the details of Voting  results ...
527,23-05-2013,Others,Yes  Bank Ltd has informed BSE that the 9th Annual General  Meeting   (A...
528,20-05-2013,Others,Yes  Bank  Ltd has informed BSE that Mr. Shivanand R.  Shettigar  has  b...
529,15-05-2013,Others,"Yes  Bank Ltd has informed BSE that the Bank has allotted  3,59,850  (Th..."
530,14-03-2013,Others,"Yes Bank Ltd has informed BSE that Mr. Arun Mago, non-executive independ..."
531,11-03-2013,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,55,400 (One  ..."
532,12-02-2013,Others,"Yes  Bank Ltd has informed BSE that the Bank has allotted  3,94,150  (Th..."
533,30-01-2013,Others,"Yes Bank Ltd has informed BSE that Mr. S. L. Kapur, Promoter Nominee,  n..."
534,24-01-2013,Others,Yes Bank Ltd has informed BSE that a Mr. Sanjeev Kapoor has resigned as ...
535,08-01-2013,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 5,13,050 (Five ..."
536,11-12-2012,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 4,04,140 (Four ..."
537,29-10-2012,Others,Yes  Bank  Ltd has informed BSE that following eminent  persons  have  b...
538,16-10-2012,Others,"Yes  Bank Ltd has informed BSE that the Bank has allotted  5,36,825   (F..."
539,10-09-2012,Others,"Yes  Bank Ltd has informed BSE that the Bank has allotted  7,48,175  (Se..."
540,16-08-2012,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 4,85,435 (Four ..."
541,17-07-2012,Others,Yes  Bank Ltd has informed BSE regarding the disclosures pertaining to  ...
542,10-07-2012,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 9,21,300 (Nine ..."
543,02-07-2012,Others,Yes  Bank Ltd has informed BSE that the 8th Annual General  Meeting   (A...
544,15-06-2012,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 96,790 (Ninety ..."
545,25-05-2012,Others,"Yes  Bank  Ltd  has informed BSE that  Mr.   Wouter  Kolff,   non-execut..."
546,11-05-2012,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,77,600 (One  ..."
547,30-04-2012,Others,Yes  Bank Ltd has informed BSE that Lt.  General (Retd)   Mukesh  Sabhar...
548,16-04-2012,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 6,94,150 (Six  ..."
549,20-03-2012,Others,"Yes  Bank Ltd has informed BSE that the Bank has allotted  3,27,600  (Th..."
550,13-02-2012,Others,"Yes  Bank Ltd has informed BSE that the Bank has allotted  3,86,580  (Th..."
551,10-01-2012,Others,"Yes  Bank Ltd has informed BSE that the Bank has allotted  3,43,275  (Th..."
552,13-12-2011,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,67,650 (One L..."
553,11-10-2011,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 4,56,710 equity..."
554,15-09-2011,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 7,25,100 (Seven..."
555,26-07-2011,Others,"Yes Bank Ltd has informed BSE regarding a Press Release dated July 26, 2..."
556,13-07-2011,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 9,21,495 (Nine ..."
557,06-07-2011,Others,Yes Bank Ltd has informed BSE that the members at the 7th Annual General...
558,13-06-2011,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,63,670 (One L..."
559,04-05-2011,Others,"Yes Bank Ltd has informed BSE regarding a Press Release dated May 04, 20..."
560,25-04-2011,Others,"Yes Bank Ltd has informed BSE that:  ""There have been reports in a leadi..."
561,11-04-2011,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 7,44,975 (Seven..."
562,15-03-2011,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 36,615 (Thirty ..."
563,16-02-2011,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 1,03,054 (One L..."
564,19-01-2011,Others,"Yes Bank Ltd has informed BSE that the Bank has allotted 2,22,825 (Two L..."
