,Announcement_Date,PURPOSE,REMARKS
333,16-05-2017,Others,Tata Steel Ltd has informed BSE that the Board of Directors of the  Comp...
334,08-05-2017,Others,Tata Steel Ltd has informed BSE that a meeting of the Board of Directors...
335,21-04-2017,Others,Sub:  Outcome of the Board Meeting This has reference to our  letter  da...
336,17-04-2017,Others,A  meeting  of  the  Board of Directors of the  Company  will  be  held ...
337,31-03-2017,Others,"Tata  Steel  informs  of  sale of  indirect  subsidiary,  Kalzip  Guangz..."
338,30-03-2017,Others,Tata Steel announces changes to the Board of Directors of the Company.
339,21-03-2017,Others,"This  has reference to our letter dated February 23, 2017,  intimating  ..."
340,06-03-2017,Others,Please find attached news clarification from Tata Steel Limited.
341,17-02-2017,Others,Tata  Steel  Ltd  has  informed BSE that the  National  Trade  Union  St...
342,07-02-2017,Others,Tata Steel Ltd has informed BSE that the Board of Directors at the  meet...
343,06-02-2017,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
344,27-01-2017,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated January ...
345,20-01-2017,Others,Tata Steel Ltd has informed BSE regarding Revision in Ratings.
346,16-01-2017,Others,Tata  Steel  Ltd  has informed BSE that  the  Nomination  and  Remunerat...
347,19-12-2016,Others,Tata Steel Ltd has informed BSE that: This has reference to our disclosu...
348,07-12-2016,Others,"Tata  Steel Ltd has informed BSE regarding Sale of Indirect Subsidiary, ..."
349,25-11-2016,Others,Tata Steel Ltd has informed BSE that the Board of Directors of the  Comp...
350,23-11-2016,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
351,11-11-2016,Others,"Tata  Steel  Ltd has informed BSE that on November 11,  2016,  the  Comp..."
352,09-11-2016,Others,Tata Steel Ltd has informed BSE that a meeting of the Board of Directors...
353,25-10-2016,Others,Tata Steel Ltd has informed BSE about the following: This is to inform y...
354,21-10-2016,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
355,05-10-2016,Others,"With reference to the earlier letter dated September 26, 2016 and Septem..."
356,17-08-2016,Others,Tata Steel Ltd has informed BSE regarding the details of Voting results ...
357,26-05-2016,Others,Tata Steel Ltd has informed BSE that the Board of Directors of the  Comp...
358,10-05-2016,Others,Tata  Steel  Ltd has informed BSE regarding a Press Release dated  May  ...
359,26-04-2016,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
360,20-04-2016,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
361,11-04-2016,Others,"Tata  Steel  Ltd  vide its letter dated April 09,  2016  has  informed  ..."
362,08-04-2016,Others,Tata  Steel Ltd has informed BSE regarding a Press Release dated April  ...
363,06-04-2016,Others,With reference to the news flashed on www.moneycontrol.com Tata Steel  m...
364,04-04-2016,Others,Tata Steel Ltd has informed BSE that the sharp fall in international  st...
365,30-03-2016,Others,Tata  Steel Ltd has informed BSE regarding a Press Release dated March  ...
366,23-03-2016,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
367,16-03-2016,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
368,15-03-2016,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
369,14-03-2016,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
370,03-03-2016,Others,With reference to the news appeared in newspaper Business Line Tata  Ste...
371,01-03-2016,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
372,26-02-2016,Others,Tata Steel Ltd has informed BSE regarding Intimation of Schedule of Anal...
373,24-02-2016,Others,"Tata Steel Ltd has informed BSE that Dr. Karl Koehler, Member of the  Bo..."
374,22-02-2016,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
375,15-02-2016,Others,With reference to news reported - in The Financial Express on February  ...
376,11-02-2016,Others,Tata Steel Ltd has informed BSE that the sharp fall in international  st...
377,09-02-2016,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
378,05-02-2016,Others,Tata  Steel Ltd has submitted to BSE a copy of Result Presentation for  ...
379,01-02-2016,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
380,20-01-2016,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated January ...
381,18-01-2016,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated January ...
382,14-01-2016,Others,Tata Steel Ltd has informed BSE that the sharp fall in international  st...
383,11-01-2016,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated January ...
384,07-01-2016,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
385,31-12-2015,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
386,24-12-2015,Others,Tata Steel Ltd has informed BSE that a meeting of the Board of Directors...
387,22-12-2015,Others,Tata Steel Ltd has submitted to BSE a copy of Press Release dated  Decem...
388,11-12-2015,Others,Tata  Steel  Ltd  has informed BSE regarding  Intimation  of  Schedule  ...
389,09-12-2015,Others,Tata  Steel  Ltd  has informed BSE  regarding  Authorised  Key  Manageri...
390,07-12-2015,Others,"With reference to news reported in Business Standard on December 07, 201..."
391,02-12-2015,Others,Tata  Steel Ltd has informed BSE regarding a Press Release  dated  Decem...
392,18-11-2015,Others,Tata  Steel Ltd has informed BSE regarding a Press Release  dated  Novem...
393,20-10-2015,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated October ...
394,09-10-2015,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated October ...
395,07-10-2015,Others,Tata  Steel  Ltd  has informed BSE that the Trustee of  the  British  St...
396,24-09-2015,Others,Tata Steel Ltd has informed BSE that a meeting of the Board of Directors...
397,18-09-2015,Others,"Tata Steel Ltd has informed BSE that the Company, as part of its  portfo..."
398,27-08-2015,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated August  ...
399,13-08-2015,Others,Tata Steel Ltd has informed BSE regarding the details of Voting results ...
400,11-08-2015,Others,Tata  Steel Ltd has informed BSE that Tata Steel Limited has on August  ...
401,06-08-2015,Others,Tata Steel Ltd has informed BSE about update on recent developments
402,27-07-2015,Others,"With  reference to the earlier announcement dated July 24, 2015,  regard..."
403,24-07-2015,Others,Tata Steel Ltd has informed BSE that a meeting of the Board of Directors...
404,21-07-2015,Others,Tata Steel Ltd has informed BSE that the 108th Annual General Meeting (A...
405,16-07-2015,Others,Tata  Steel Ltd has informed BSE regarding a Press Release dated  July  ...
406,10-07-2015,Others,Tata  Steel Ltd has submitted to BSE a copy of a Press Release  dated  J...
407,26-06-2015,Others,Tata  Steel Ltd has informed BSE that Dividend as recommended by the  Bo...
408,19-06-2015,Others,The  Exchange had sought clarification from Tata Steel Ltd with respect ...
409,15-06-2015,Others,Tata  Steel Ltd has informed BSE regarding a Press Release dated  June  ...
410,11-06-2015,Others,The  Exchange has sought clarification from Tata Steel Ltd with respect ...
411,10-06-2015,Others,Tata  Steel Ltd has informed BSE regarding UK Unions Plan Strike  at  Ta...
412,09-06-2015,Others,The Exchange has sought clarification from Tata Steel Ltd with reference...
413,08-06-2015,Others,The  Exchange had sought clarification from Tata Steel Ltd with respect ...
414,20-05-2015,Others,Tata Steel Ltd has informed BSE that the Board of Directors of the  Comp...
415,19-05-2015,Others,The  Exchange has sought clarification from Tata Steel Ltd with respect ...
416,18-05-2015,Others,The  Exchange has sought clarification from Tata Steel Ltd with respect ...
417,14-05-2015,Others,Tata  Steel  Ltd has informed BSE regarding a Press Release dated  May  ...
418,04-05-2015,Others,Tata Steel Ltd has informed BSE that a meeting of the Board of Directors...
419,30-04-2015,Others,The  Exchange had sought clarification from Tata Steel Ltd with respect ...
420,29-04-2015,Others,The  Exchange has sought clarification from Tata Steel Ltd with respect ...
421,22-04-2015,Others,The  Exchange had sought clarification from Tata Steel Ltd with respect ...
422,21-04-2015,Others,The  Exchange has sought clarification from Tata Steel Ltd with respect ...
423,16-04-2015,Others,Tata  Steel Ltd has informed BSE regarding a Press Release dated April  ...
424,06-04-2015,Others,participating interest in Howse DepositTata Steel Ltd has informed BSE r...
425,01-04-2015,Others,Tata  Steel Ltd has informed BSE regarding a Press Release dated March  ...
426,16-02-2015,Others,The  Exchange had sought clarification from Tata Steel Ltd with respect ...
427,12-02-2015,Others,Tata  Steel Ltd has informed BSE regarding a Press Release  dated  Febru...
428,16-01-2015,Others,Tata Steel Ltd has informed BSE that a meeting of the Board of Directors...
429,09-01-2015,Others,The  Exchange had sought clarification from Tata Steel Ltd with respect ...
430,02-01-2015,Others,The  Exchange has sought clarification from Tata Steel Ltd with respect ...
431,29-12-2014,Others,Tata  Steel Ltd has submitted to BSE a copy of Release made by the  Comp...
432,16-10-2014,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated October ...
433,13-10-2014,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated October ...
434,01-10-2014,Others,Tata  Steel  Ltd  has informed BSE about the Minutes of  the  107th  Ann...
435,26-09-2014,Others,"Tata Steel Ltd has informed BSE that Mr.  B.  Muthuraman, Vice Chairman ..."
436,01-09-2014,Others,Tata  Steel Ltd has informed BSE regarding a Press Release dated  Septem...
437,18-08-2014,Others,Tata Steel Ltd has submitted to BSE a copy of Disclosure of Voting  Resu...
438,11-08-2014,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated August  ...
439,01-08-2014,Others,Tata Steel Ltd has informed BSE regarding the details of Voting results ...
440,25-07-2014,Others,Tata Steel Ltd has submitted to BSE a copy of Press Release dated July  ...
441,22-07-2014,Others,Tata  Steel  Ltd  has informed BSE that the 107th  Annual  General  Meet...
442,03-07-2014,Others,Tata  Steel  Ltd  has informed BSE that the members  of  the  Company  w...
443,01-07-2014,Others,Tata  Steel Ltd has informed BSE regarding a Press Release dated  July  ...
444,23-06-2014,Others,"With  reference to the earlier announcement dated May 16,   2014  regard..."
445,17-06-2014,Others,Tata  Steel  Ltd has informed BSE that the Committee  (constituted  by  ...
446,11-06-2014,Others,Tata  Steel  Ltd has submitted to BSE a copy of the Minutes of  the  Ext...
447,04-06-2014,Others,Tata Steel Ltd has informed BSE that the dividend for the year ended  Ma...
448,19-05-2014,Others,Tata Steel Ltd has informed BSE regarding the details of Voting results ...
449,16-05-2014,Others,Tata  Steel  Ltd has informed BSE regarding a Press Release dated  May  ...
450,29-04-2014,Others,Tata  Steel Ltd has informed BSE regarding a Press Release dated April  ...
451,17-04-2014,Others,Tata  Steel  Ltd has informed BSE that the Court Convened  Meeting  of  ...
452,15-04-2014,Others,Tata  Steel Ltd has submitted to BSE a copy of Revised Press Release  da...
453,09-04-2014,Others,Tata  Steel Ltd has informed BSE that Steel & Tube Holdings of New  Zeal...
454,04-04-2014,Others,Tata Steel Ltd has informed BSE regarding Performance for FY 2013-14.
455,25-03-2014,Others,Tata  Steel Ltd has informed BSE regarding a Press Release dated March  ...
456,11-03-2014,Others,"With  reference to the earlier announcement dated April 10, 2013  regard..."
457,14-01-2014,Others,Tata  Steel Ltd has submitted to BSE a copy of the Press Release issued ...
458,13-01-2014,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated January ...
459,29-10-2013,Others,Tata  Steel Ltd has submitted to BSE a copy of the Press Release issued ...
460,09-10-2013,Others,Tata  Steel Ltd has submitted to BSE a copy of Minutes of the  Hundred  ...
461,16-08-2013,Others,Tata Steel Ltd has informed BSE regarding the details of Voting results ...
462,17-07-2013,Others,Tata  Steel  Ltd  has informed BSE that the 106th  Annual  General  Meet...
463,10-07-2013,Others,Tata  Steel Ltd has informed BSE regarding a Press Release dated  July  ...
464,10-06-2013,Others,Tata  Steel Ltd has informed BSE that the Board of Directors has  appoin...
465,13-05-2013,Others,Tata  Steel  Ltd has informed BSE regarding a Press Release dated  May  ...
466,26-04-2013,Others,Tata Steel Ltd has Informed BSE that the Issuer incorporated in  Singapo...
467,25-04-2013,Others,"Tata  Steel  Ltd  has informed BSE that Mr.  S. M.   Palia,  Non  Execut..."
468,11-04-2013,Others,Tata  Steel  Ltd has informed BSE that the Committee of  Directors  of  ...
469,10-04-2013,Others,Tata Steel Ltd has submitted to BSE a copy of the Press Release dated Ap...
470,12-03-2013,Others,Tata  Steel Ltd has informed BSE regarding a Press Release dated March  ...
471,22-01-2013,Others,Tata  Steel Ltd has informed BSE that the Company holds  91.36%  (exclud...
472,23-11-2012,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated November...
473,09-11-2012,Others,Tata Steel Ltd has informed BSE that the Board of Directors of the  Comp...
474,23-10-2012,Others,Tata  Steel Ltd has informed BSE that the Board of Directors has  appoin...
475,24-09-2012,Others,Tata  Steel  Ltd  has informed BSE that the 105th  Annual  General  Meet...
476,05-09-2012,Others,"ICICI Securities Ltd  (""Manager to the Offer"")  on behalf of Tata Steel ..."
477,28-08-2012,Others,"Tata  Steel  Ltd  (""Acquirer"")  has submitted to BSE a Copy of  Post  Of..."
478,21-08-2012,Others,"Tata Steel Ltd has informed BSE regarding ""Notice for Redemption of CARS..."
479,16-08-2012,Others,Tata  Steel Ltd has informed BSE regarding Disclosure of Voting Results ...
480,06-08-2012,Others,"Tata  Steel Ltd (""Acquirer"")  has submitted to BSE a Copy of Offer  Open..."
481,01-08-2012,Others,"Tinplate  Company of India Ltd  (""Target Company"") has submitted to  BSE..."
482,30-07-2012,Others,Tata Steel Ltd  (Acquirer)  has submitted to BSE a Copy of Letter of  Of...
483,15-06-2012,Others,Tata Steel Ltd has informed BSE regarding Public Announcement for Volunt...
484,21-05-2012,Others,Tata Steel Ltd has informed BSE that the Board of Directors of the  Comp...
485,03-04-2012,Others,Tata Steel Ltd has informed BSE that the members of Company have passed ...
486,24-02-2012,Others,Tata  Steel  Ltd  has informed BSE that the members  of  the  Company  w...
487,25-01-2012,Others,Tata Steel Ltd has submitted to BSE a copy of Press Release issued by  T...
488,20-01-2012,Others,"Tata  Steel  Ltd  has Informed BSE as under  : ""Tata Sons  Ltd  vide  th..."
489,19-01-2012,Others,Tata  Steel Ltd has submitted to BSE a copy of the Press Release issued ...
490,21-11-2011,Others,Tata Steel Ltd has submitted the disclosure under Regulation 13(6) of th...
491,28-09-2011,Others,"Tata Steel Ltd has informed BSE that regarding ""Amalgamation of Centenni..."
492,15-09-2011,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated Septembe...
493,13-09-2011,Others,Tata Steel Ltd has informed BSE that  has informed BSE that the members ...
494,01-07-2011,Others,Tata Steel Ltd has submitted the disclosure under Regulation 8A of SEBI ...
495,22-06-2011,Others,Tata Steel Ltd has submitted to BSE a copy of the Press Release of date ...
496,17-06-2011,Others,"Tata Steel Ltd has informed BSE regarding a Press Release dated June 16,..."
497,06-06-2011,Others,Tata Steel Ltd has informed BSE that Dr. J. J. Irani has stepped down fr...
498,31-05-2011,Others,"With reference to the earlier announcement dated April 21, 2011, Tata St..."
499,20-05-2011,Others,"Tata Steel Ltd has informed BSE regarding a Press Release dated May 200,..."
500,13-04-2011,Others,"With reference to earlier announcement dated April 08, 2011, regarding r..."
501,01-04-2011,Others,"Tata Steel Ltd has informed BSE that TCIL, a company listed on BSE and N..."
502,25-03-2011,Others,"With reference to earlier announcement dated February 25, 2011 and the p..."
503,18-03-2011,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated March 18...
504,25-02-2011,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated February...
505,24-02-2011,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated February...
506,07-02-2011,Others,Trading Members of the Exchange are requested to note that in Daily Bull...
507,24-01-2011,Others,Tata Steel Ltd has informed BSE that the Committee of Directors duly aut...
508,19-01-2011,Others,Tata Steel Ltd has informed BSE that the Committee of the Board of Direc...
509,18-01-2011,Others,Tata Steel Ltd has informed BSE that the Company has filed the red herri...
510,17-01-2011,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated January ...
511,12-01-2011,Others,Tata Steel Ltd has submitted to BSE a copy of Press Release on quarterly...
512,11-01-2011,Others,Tata Steel Ltd has informed BSE that the Committee of Directors of the C...
513,07-01-2011,Others,Tata Steel Ltd has informed BSE regarding a Press Release dated January ...
