,Announcement_Date,PURPOSE,REMARKS
327,19-01-2012,Others,Bankimchandra  H Dani has submitted the disclosure under  Regulation  31...
328,16-01-2012,Others,"With  reference  to  the  earlier announcement  dated  December  30,   2..."
329,10-01-2012,Others,Geetanjali Trading & Investment Pvt Ltd has submitted the disclosure  un...
330,30-12-2011,Others,Asian Paints Ltd has informed BSE that due to the severe cyclonic storm ...
331,21-12-2011,Others,Sudhanva Investments & Trading Co. Pvt Ltd has submitted the disclosure ...
332,12-12-2011,Others,Rupen Ashwin Choksi has submitted the disclosure under Regulation 31(1) ...
333,05-12-2011,Others,Sudhanva Investments & Trading Co. Pvt Ltd has submitted the disclosure ...
334,02-12-2011,Others,Geetanjali Trading & Investment Pvt Ltd  has submitted the disclosure un...
335,24-11-2011,Others,Saurabh B Dani & Dani Financial Products Pvt Ltd has submitted the discl...
336,14-11-2011,Others,Geetanjali Trading & Investment Pvt Ltd  has submitted the disclosure un...
337,03-11-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A(4) of ...
338,02-11-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A(4) of ...
339,20-10-2011,Others,Asian Paints Ltd has submitted to BSE a copy of the announcement made by...
340,17-10-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A(4) of ...
341,07-10-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A(4) of ...
342,28-09-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A(4) of ...
343,21-09-2011,Others,"With reference to the earlier announcement dated January 24, 2011 regard..."
344,20-09-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A(4) of ...
345,06-09-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A(4) of ...
346,02-09-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A(4) of ...
347,24-08-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A(4) of ...
348,18-08-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A(4) of ...
349,01-08-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
350,25-07-2011,Others,Asian Paints Ltd has submitted to BSE a copy of the announcement made by...
351,12-07-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
352,28-06-2011,Others,Asian Paints Ltd has informed BSE that the shareholders at the Annual Ge...
353,10-06-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
354,09-06-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
355,07-06-2011,Others,"With reference to earlier announcement dated March 16, 2011 in relation ..."
356,26-05-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
357,10-05-2011,Others,Asian Paints Ltd has submitted to BSE a copy of the announcement made by...
358,25-04-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
359,13-04-2011,Others,Asian Paints Ltd has informed BSE that the Company shall publish its Aud...
360,30-03-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
361,22-03-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
362,18-03-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
363,17-03-2011,Others,Asian Paints Ltd has informed BSE that the Berger International Limited ...
364,15-03-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
365,09-03-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
366,04-03-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
367,22-02-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
368,15-02-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
369,07-02-2011,Others,"With reference to the earlier announcement dated February 02, 2011, Asia..."
370,03-02-2011,Others,Asian Paints Ltd has submitted the disclosure under Regulation 8A of SEB...
371,24-01-2011,Others,Asian Paints Ltd has informed BSE regarding a Press Release dated Januar...
