,Announcement_Date,PURPOSE,REMARKS
314,07-10-2015,Others,Larsen  &  Toubro Ltd has submitted to BSE a copy of Minutes  of  the  7...
315,05-10-2015,Others,Larsen  &  Toubro Ltd has informed BSE that L&T  Shipbuilding  Limited  ...
316,01-10-2015,Others,"Larsen  &  Toubro Ltd has informed BSE that Mr.  K.  Venkataramanan,  Ch..."
317,30-09-2015,Others,Larsen  &  Toubro Ltd has submitted to BSE a copy of  Press  Release  da...
318,28-09-2015,Others,Larsen & Toubro Ltd has informed BSE that Larsen & Toubro Infotech Limit...
319,23-09-2015,Others,Larsen  &  Toubro Ltd has informed BSE that the following :  Reports  ha...
320,21-09-2015,Others,Larsen  &  Toubro  Ltd has informed BSE as under :  We  have  received  ...
321,16-09-2015,Others,Based Power Plant in BangladeshLarsen  &  Toubro  Ltd has informed BSE r...
322,11-09-2015,Others,Larsen  & Toubro Ltd has informed BSE that the 70th Annual General  Meet...
323,10-09-2015,Others,Larsen  & Toubro Ltd has submitted to BSE regarding the details  of  Vot...
324,01-09-2015,Others,"Larsen  &  Toubro Ltd has informed BSE that Mr. M.  V.  Kotwal,  Whole-t..."
325,31-08-2015,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Aug...
326,28-08-2015,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 1,19,..."
327,26-08-2015,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Aug...
328,25-08-2015,Others,Breakthrough Order in MalaysiaLarsen & Toubro Ltd has informed BSE regar...
329,21-08-2015,Others,The Exchange had sought clarification from Larsen & Toubro Ltd with resp...
330,19-08-2015,Others,Larsen  & Toubro Ltd has informed BSE has submitted to BSE a copy of  Pr...
331,11-08-2015,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Aug...
332,05-08-2015,Others,Larsen  & Toubro Ltd has informed BSE that the 70th Annual General  Meet...
333,31-07-2015,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 2,43,..."
334,16-07-2015,Others,Larsen  &  Toubro  Ltd  has informed BSE that a meeting  of  the  Board ...
335,03-07-2015,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
336,02-07-2015,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
337,29-06-2015,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
338,24-06-2015,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
339,23-06-2015,Others,The Exchange had sought clarification from Larsen & Toubro Ltd with resp...
340,22-06-2015,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
341,19-06-2015,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
342,03-06-2015,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
343,01-06-2015,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
344,19-05-2015,Others,Larsen & Toubro Ltd has informed BSE that: 1.  The Company have  formula...
345,14-05-2015,Others,Larsen  &  Toubro  Ltd  has informed BSE that a meeting  of  the  Board ...
346,12-05-2015,Others,The Exchange has sought clarification from Larsen & Toubro Ltd with resp...
347,29-04-2015,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ap...
348,22-04-2015,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ap...
349,13-04-2015,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ap...
350,06-04-2015,Others,Larsen & Toubro Ltd has informed BSE that Mr.  Thomas Mathew T.  has bee...
351,01-04-2015,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ap...
352,31-03-2015,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
353,27-03-2015,Others,Larsen &  Toubro Ltd has informed BSE regarding a Press Release dated Ma...
354,19-03-2015,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
355,10-03-2015,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
356,03-03-2015,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
357,02-03-2015,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
358,26-02-2015,Others,Larsen & Toubro Ltd has informed BSE regarding Shortlisted for Battlefie...
359,23-02-2015,Others,Larsen  &  Toubro Ltd has informed BSE that Mr. Bahram N.  Vakil  has  b...
360,11-02-2015,Others,With  reference  to  recent  news item appearing  in  the  newspaper  da...
361,09-02-2015,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 7,12,..."
362,05-02-2015,Others,The Exchange has sought clarification from Larsen & Toubro Ltd with resp...
363,28-01-2015,Others,"With reference to the news items appearing in newspaper January 28,   20..."
364,23-01-2015,Others,Larsen  &  Toubro  Ltd  has informed BSE that a meeting  of  the  Board ...
365,05-01-2015,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
366,30-12-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
367,29-12-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
368,17-12-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
369,10-12-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
370,27-11-2014,Others,The Exchange had sought further clarification from Larsen & Toubro Ltd w...
371,24-11-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
372,19-11-2014,Others,The Exchange has sought clarification from Larsen & Toubro Ltd with resp...
373,07-11-2014,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 6,16,..."
374,05-11-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
375,28-10-2014,Others,Larsen  & Toubro Ltd has submitted to BSE a copy of Press Release  that ...
376,22-10-2014,Others,Larsen  &  Toubro  Ltd  has informed BSE that a Meeting  of  the  Board ...
377,08-10-2014,Others,Larsen  & Toubro Ltd has submitted to BSE a copy of Press Release  that ...
378,07-10-2014,Others,Larsen  &  Toubro Ltd has submitted to BSE a copy of  Press  Release  da...
379,30-09-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
380,29-09-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
381,23-09-2014,Others,Larsen  & Toubro Ltd has informed BSE regarding Issue of Foreign  Curren...
382,22-09-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
383,18-09-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
384,17-09-2014,Others,Larsen & Toubro Ltd has submitted to BSE a copy of the minutes of the  6...
385,15-09-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
386,12-09-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
387,10-09-2014,Others,Larsen  &  Toubro  Ltd has informed BSE that Mr.   Akhilesh  Krishna  Gu...
388,09-09-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
389,08-09-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
390,05-09-2014,Others,Larsen  &  Toubro Ltd has submitted to BSE a copy of  Press  Release  da...
391,03-09-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
392,26-08-2014,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Aug...
393,25-08-2014,Others,Larsen  &  Toubro  Ltd has informed BSE that at  the  69th  Annual  Gene...
394,22-08-2014,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Aug...
395,21-08-2014,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Aug...
396,28-07-2014,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 5,22,..."
397,23-07-2014,Others,Larsen  & Toubro Ltd has informed BSE that the 69th Annual General  Meet...
398,18-07-2014,Others,Larsen  &  Toubro  Ltd  has informed BSE that a meeting  of  the  Board ...
399,15-07-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  the  details  of  Vot...
400,14-07-2014,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
401,03-07-2014,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
402,02-07-2014,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
403,01-07-2014,Others,Larsen & Toubro Ltd has submitted to BSE a copy of Press Release dated J...
404,26-06-2014,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
405,23-06-2014,Others,Larsen  & Toubro Ltd has informed BSE that pursuant to clause 41  (VI)  ...
406,13-06-2014,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
407,10-06-2014,Others,Larsen  & Toubro Ltd has informed BSE that the members of the Company  w...
408,30-05-2014,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 3,01,..."
409,28-05-2014,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release  dated  ...
410,27-05-2014,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release  dated  ...
411,26-05-2014,Others,Larsen  &  Toubro Ltd has submitted to BSE a copy of Press Release that ...
412,16-05-2014,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release  dated  ...
413,13-05-2014,Others,"With reference to the earlier letter dated March 29,  2014 regarding Str..."
414,25-04-2014,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ap...
415,21-04-2014,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ap...
416,04-04-2014,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 4,96,..."
417,03-04-2014,Others,With reference to the news item appearing in the newspaper titled L&T  m...
418,31-03-2014,Others,Larsen &  Toubro Ltd has informed BSE regarding a Press Release dated Ma...
419,27-03-2014,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
420,14-03-2014,Others,Larsen & Toubro Ltd (the Seller) the Promoter of L&T Finance Holdings Lt...
421,13-03-2014,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
422,10-03-2014,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
423,03-03-2014,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
424,28-02-2014,Others,Larsen  &   Toubro  Ltd has informed BSE regarding a  Press  Release  da...
425,24-02-2014,Others,"With  reference  to  the earlier announcement  dated  December  20,   20..."
426,20-02-2014,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 2,03,..."
427,03-02-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
428,22-01-2014,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 6,39,..."
429,16-01-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
430,09-01-2014,Others,Larsen  &  Toubro  Ltd  has informed BSE that a meeting  of  the  Board ...
431,07-01-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
432,06-01-2014,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
433,26-12-2013,Others,Larsen & Toubro Ltd has informed BSE that The Scheme of Arrangement betw...
434,24-12-2013,Others,Larsen  & Toubro Ltd has informed BSE that the Scheme of Arrangement   (...
435,20-12-2013,Others,Larsen  &  Toubro Ltd has informed BSE regarding L&T  IDPL  seeks  FIPB ...
436,18-12-2013,Others,Larsen  &  Toubro Ltd has submitted to BSE a copy of  Press  Release  da...
437,10-12-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
438,03-12-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
439,29-11-2013,Others,Larsen  &  Toubro Ltd has informed BSE regarding Monetisation  of  certa...
440,12-11-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
441,07-11-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
442,01-11-2013,Others,Larsen  &  Toubro Ltd has informed BSE that Life Insurance  Corporation ...
443,31-10-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding Sale of  shares  of  L...
444,22-10-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
445,18-10-2013,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 8,12,..."
446,08-10-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
447,07-10-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
448,26-09-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
449,16-09-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
450,10-09-2013,Others,Larsen  & Toubro Ltd has submitted to BSE a copy of proceedings  of  Ann...
451,02-09-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
452,30-08-2013,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Aug...
453,23-08-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  the  details  of  Vot...
454,22-08-2013,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Aug...
455,20-08-2013,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Aug...
456,13-08-2013,Others,Larsen  &  Toubro  Ltd has submitted to BSE a copy of Result  of  the  P...
457,12-08-2013,Others,Larsen  &   Toubro  Ltd has informed BSE regarding a  Press  Release  da...
458,31-07-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  Alternate  methods  f...
459,22-07-2013,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 3,72,..."
460,17-07-2013,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
461,16-07-2013,Others,Larsen & Toubro Ltd  (Applicant Company)  has informed BSE that by an Or...
462,04-07-2013,Others,Larsen  &   Toubro  Ltd has informed BSE regarding the  details  of  Vot...
463,02-07-2013,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
464,01-07-2013,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
465,10-06-2013,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
466,06-06-2013,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
467,05-06-2013,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
468,29-05-2013,Others,Larsen &  Toubro Ltd has informed BSE that the members of the Company  w...
469,23-05-2013,Others,Larsen  &  Toubro Ltd has informed BSE that : We had intimated to  you  ...
470,22-05-2013,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 4,02,..."
471,16-05-2013,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release  dated  ...
472,02-05-2013,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release  dated  ...
473,15-04-2013,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ap...
474,05-04-2013,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ap...
475,04-04-2013,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 4,38,..."
476,03-04-2013,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ap...
477,02-04-2013,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ap...
478,01-04-2013,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
479,26-03-2013,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
480,21-03-2013,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
481,11-03-2013,Others,Larsen  & Toubro Ltd has informed BSE as under  : We wish to  invite  yo...
482,08-03-2013,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
483,07-03-2013,Others,Larsen  &   Toubro  Ltd has informed BSE regarding a  Press  Release  da...
484,27-02-2013,Others,Larsen  &  Toubro Ltd has submitted to BSE a copy of  Press  Release  da...
485,31-01-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
486,30-01-2013,Others,Larsen  &   Toubro  Ltd has informed BSE regarding a  Press  Release  da...
487,25-01-2013,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 4,62,..."
488,22-01-2013,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
489,27-12-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
490,19-12-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
491,12-12-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
492,07-12-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
493,05-12-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
494,03-12-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
495,30-11-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
496,20-11-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
497,16-11-2012,Others,Larsen  & Toubro Ltd has informed BSE that regarding a Press Release  da...
498,05-11-2012,Others,Larsen  &>  Toubro  Ltd has informed BSE regarding a  Press  Release  da...
499,02-11-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
500,22-10-2012,Others,Larsen  &  Toubro  Ltd  has informed BSE  that  the  Company  has  allot...
501,01-10-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
502,28-09-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
503,26-09-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
504,14-09-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
505,13-09-2012,Others,Larsen  & Toubro Ltd has submitted to BSE a copy of proceedings  of  Ann...
506,12-09-2012,Others,Project  Larsen  & Toubro Ltd has informed BSE regarding  a  Press  Rele...
507,03-09-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
508,28-08-2012,Others,Larsen  &  Toubro  Ltd has informed BSE that at  the  67th  Annual  Gene...
509,27-08-2012,Others,Larsen  & Toubro Ltd has informed BSE that the 67th Annual General  Meet...
510,24-08-2012,Others,Larsen  & Toubro Ltd has informed BSE that the 67th Annual General  Meet...
511,21-08-2012,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Aug...
512,13-08-2012,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Aug...
513,25-07-2012,Others,Larsen  & Toubro Ltd has informed BSE that the 67th Annual General  Meet...
514,24-07-2012,Others,Larsen  &  Toubro  Ltd  has informed BSE  that  the  Company  has  allot...
515,12-07-2012,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
516,10-07-2012,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
517,04-07-2012,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
518,29-06-2012,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
519,15-06-2012,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
520,08-06-2012,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
521,07-06-2012,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
522,06-06-2012,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release dated  J...
523,21-05-2012,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release  dated  ...
524,18-05-2012,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release  dated  ...
525,14-05-2012,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 3,80,..."
526,10-05-2012,Others,"Larsen  &  Toubro Ltd has informed BSE that Mrs.  Bhagyam  Ramani,  Nomi..."
527,08-05-2012,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release  dated  ...
528,03-05-2012,Others,Larsen  & Toubro Ltd has informed BSE regarding a Press Release  dated  ...
529,20-04-2012,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ap...
530,09-04-2012,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ap...
531,04-04-2012,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ap...
532,30-03-2012,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
533,29-03-2012,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
534,27-03-2012,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
535,22-03-2012,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
536,15-03-2012,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
537,07-03-2012,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
538,02-03-2012,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated  Ma...
539,21-02-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
540,09-02-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
541,07-02-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
542,06-02-2012,Others,Larsen  &  Toubro  Ltd has informed BSE regarding  a  Press  Release  da...
543,01-02-2012,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 2,64,..."
544,02-01-2012,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Jan...
545,27-12-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Dec...
546,20-12-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Dec...
547,14-12-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Dec...
548,13-12-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Dec...
549,07-12-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Dec...
550,14-11-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Nov...
551,04-11-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Nov...
552,03-11-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Nov...
553,02-11-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Nov...
554,25-10-2011,Others,"Larsen & Toubro Ltd has informed BSE regarding ""Half yearly report - NCDs"""
555,21-10-2011,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 6,83,..."
556,12-10-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Oct...
557,22-09-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Sep...
558,19-09-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Sep...
559,15-09-2011,Others,Larsen & Toubro Ltd has informed BSE that the members at the 66th Annual...
560,29-08-2011,Others,Larsen & Toubro Ltd has informed BSE that the members at the 66th Annual...
561,25-08-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Aug...
562,24-08-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Released dated Au...
563,08-08-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Aug...
564,20-07-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Jul...
565,07-07-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Jul...
566,04-07-2011,Others,"Larsen & Toubro Ltd has informed BSE that on July 04, 2011, the Company ..."
567,24-06-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Jun...
568,22-06-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Jun...
569,21-06-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Jun...
570,25-05-2011,Others,"Larsen & Toubro Ltd has informed BSE that the members of the Company, by..."
571,19-05-2011,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 4,12,..."
572,18-05-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated May...
573,16-05-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated May...
574,19-04-2011,Others,Larsen & Toubro Ltd has submitted to the BSE a copy of notice pursuant t...
575,18-04-2011,Others,With reference to the earlier announcement regarding Publish Audited Res...
576,13-04-2011,Others,Larsen & Toubro Ltd has informed BSE that the Audited Results of the Com...
577,11-04-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Apr...
578,06-04-2011,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 7,58,..."
579,05-04-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Apr...
580,01-04-2011,Others,Larsen & Toubro Ltd has informed BSE that L&T Finance Holdings Ltd (earl...
581,31-03-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Mar...
582,14-02-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Feb...
583,10-02-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Feb...
584,25-01-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Jan...
585,17-01-2011,Others,"Larsen & Toubro Ltd has informed BSE that the Company has allotted 10,47..."
586,13-01-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Jan...
587,11-01-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Jan...
588,06-01-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Jan...
589,03-01-2011,Others,Larsen & Toubro Ltd has informed BSE regarding a Press Release dated Jan...
