,Announcement_Date,PURPOSE,REMARKS
316,04-03-2016,Others,Tata  Motors  Ltd  has informed BSE regarding Intimation  of  Schedule  ...
317,03-03-2016,Others,Tata Motors Ltd has informed BSE regarding Payment of Interest.
318,02-03-2016,Others,Tata  Motors  Ltd  has  submitted  to BSE a  copy  of  the  information ...
319,01-03-2016,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated March  ...
320,26-02-2016,Others,Tata  Motors  Ltd  has informed BSE regarding Intimation  of  Schedule  ...
321,24-02-2016,Others,The Exchange had sought clarification from Tata Motors Ltd with respect ...
322,23-02-2016,Others,Tata  Motors  Ltd  has informed BSE regarding  Authorised  Key  Manageri...
323,19-02-2016,Others,Tata  Motors  Ltd  has  informed  BSE  regarding  Schedule  of  Analyst ...
324,16-02-2016,Others,"With  reference to the earlier letter dated January 18, 2016 regarding  ..."
325,12-02-2016,Others,Tata  Motors  Ltd  has informed BSE regarding Intimation  of  Schedule  ...
326,09-02-2016,Others,The Exchange had sought clarification from Tata Motors Ltd with respect ...
327,08-02-2016,Others,The Exchange has sought clarification from Tata Motors Ltd with respect ...
328,02-02-2016,Others,Tata  Motors  Ltd  has  submitted  to BSE a  copy  of  the  information ...
329,01-02-2016,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Febru...
330,29-01-2016,Others,Tata  Motors Ltd informed BSE that a meeting of the Board of  Directors ...
331,22-01-2016,Others,Tata  Motors  Ltd  has  informed  BSE  regarding  Update  on  Buyback   ...
332,21-01-2016,Others,Tata Motors Ltd has informed BSE regarding Quarterly Statement on  Inves...
333,20-01-2016,Others,With reference to the news appeared in newspaper The Economic Times Co M...
334,19-01-2016,Others,The Exchange has sought clarification from Tata Motors Ltd with referenc...
335,18-01-2016,Others,Tata  Motors  Ltd  has informed BSE regarding Intimation  of  Schedule  ...
336,14-01-2016,Others,Tata  Motors  Ltd  has informed BSE regarding  Authorised  Key  Manageri...
337,13-01-2016,Others,Tata  Motors Ltd has informed BSE that a meeting of the Board of  Direct...
338,11-01-2016,Others,Tata  Motors Ltd has informed BSE regarding a Press Release  dated  Janu...
339,08-01-2016,Others,Tata  Motors  Ltd  has informed BSE regarding Intimation  of  Schedule  ...
340,05-01-2016,Others,Tata  Motors  Ltd  has  submitted  to BSE a  copy  of  the  information ...
341,04-01-2016,Others,Tata  Motors  Ltd  has  submitted to BSE a copy of  Press  Release  by  ...
342,01-01-2016,Others,Tata Motors Ltd has submitted to BSE a copy of Press Release dated  Janu...
343,24-12-2015,Others,Tata  Motors  Ltd  has informed BSE regarding Intimation  of  Schedule  ...
344,11-12-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Decem...
345,09-12-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Decem...
346,03-12-2015,Others,Tata  Motors  Ltd  has  submitted  to BSE a  copy  of  the  information ...
347,01-12-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Decem...
348,24-11-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Novem...
349,10-11-2015,Others,Tata Motors Ltd has submitted to BSE a copy of Press Release dated Novem...
350,03-11-2015,Others,Tata  Motors  Ltd  has  submitted  to BSE a  copy  of  the  information ...
351,02-11-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Novem...
352,20-10-2015,Others,Tata  Motors Ltd has informed BSE that a meeting of the Board of  Direct...
353,15-10-2015,Others,Tata Motors Ltd has submitted to BSE a copy of Press Release dated  Octo...
354,14-10-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release  dated  Octo...
355,01-10-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release  dated  Octo...
356,22-09-2015,Others,Tata  Steel  Ltd  has submitted the disclosures under Reg.  29(2)  of  S...
357,11-09-2015,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated  Septem...
358,02-09-2015,Others,Tata  Motors  Ltd  has  submitted  to BSE a  copy  of  the  information ...
359,01-09-2015,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated  Septem...
360,21-08-2015,Others,Tata  Motors  Ltd has informed BSE regarding Press Release by  Jaguar  L...
361,14-08-2015,Others,Tata Motors Ltd has informed BSE regarding the details of Voting results...
362,07-08-2015,Others,Tata  Motors  Ltd has informed BSE that as per the revised  `Tata  Code ...
363,03-08-2015,Others,Tata  Motors  Ltd  has  submitted  to BSE a  copy  of  the  information ...
364,31-07-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated July  ...
365,23-07-2015,Others,Tata  Motors Ltd has informed BSE that a meeting of the Board of  Direct...
366,17-07-2015,Others,Tata Motors Ltd has informed BSE that the 70th Annual General Meeting (A...
367,16-07-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated July  ...
368,02-07-2015,Others,Tata  Motors  Ltd  has  submitted  to BSE a  copy  of  the  information ...
369,01-07-2015,Others,Tata  Motors  Ltd  has  informed BSE that  Mr.  C.  Ramakrishnan  has  b...
370,12-06-2015,Others,Tata Motors Ltd has submitted to BSE a copy of Press Release dated June ...
371,01-06-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated June  ...
372,29-05-2015,Others,Tata  Motors Ltd has informed BSE about formulation and adoption  of  Co...
373,26-05-2015,Others,Tata  Motors Ltd has informed BSE that pursuant to Clause 3.2 of  the  S...
374,15-05-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  May  ...
375,13-05-2015,Others,"With reference earlier announcement dated May 07, 2015 regarding the  Pr..."
376,07-05-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  May  ...
377,05-05-2015,Others,Tata  Motors Ltd has informed BSE regarding Monthly Report  on  Producti...
378,04-05-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  May  ...
379,15-04-2015,Others,Tata Motors Ltd has informed BSE that the Company has issued a  corrigen...
380,08-04-2015,Others,The Exchange had sought clarification from Tata Motors Ltd with respect ...
381,07-04-2015,Others,The Exchange has sought clarification from Tata Motors Ltd with respect ...
382,06-04-2015,Others,"Tata Motors Ltd has informed BSE regarding Monthly Report on Production,..."
383,01-04-2015,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated April  ...
384,17-03-2015,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated March  ...
385,04-03-2015,Others,Tata Motors Ltd has informed BSE regarding the details of Voting results...
386,02-03-2015,Others,Tata  Motors Ltd has informed BSE regarding the information on  producti...
387,27-02-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Febru...
388,18-02-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Febru...
389,06-02-2015,Others,Tata  Motors Ltd has informed BSE that pursuant to Clause 3.2 of  the  S...
390,03-02-2015,Others,Tata  Motors Ltd has informed BSE regarding Monthly Report  on  Producti...
391,02-02-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Febru...
392,29-01-2015,Others,Tata  Motors  Ltd  has informed BSE that the members of  the  Company  w...
393,27-01-2015,Others,Tata Motors Ltd has informed BSE that the Board of Directors of the Comp...
394,21-01-2015,Others,Tata Motors Ltd has informed BSE regarding the details of Voting results...
395,13-01-2015,Others,Tata  Motors Ltd has informed BSE regarding a Press Release  dated  Janu...
396,02-01-2015,Others,Tata  Motors  Ltd  has  submitted  to BSE a  copy  of  the  information ...
397,15-12-2014,Others,Tata  Motors Ltd has submitted to BSE a copy of the Notice  dated  Decem...
398,12-12-2014,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Decem...
399,11-12-2014,Others,The Exchange has sought clarification from Tata Motors Ltd with respect ...
400,04-12-2014,Others,The Exchange has sought clarification from Tata Motors Ltd with respect ...
401,02-12-2014,Others,Tata  Motors Ltd has informed BSE regarding the information on  producti...
402,01-12-2014,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Decem...
403,14-11-2014,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Novem...
404,03-11-2014,Others,Tata  Motors Ltd has informed BSE regarding the information on  producti...
405,27-10-2014,Others,Rate Senior Notes Offering by Tata MotorsTata  Motors Ltd has informed B...
406,16-10-2014,Others,Tata  Motors Ltd has informed BSE regarding a Press Release  dated  Octo...
407,01-10-2014,Others,Tata  Motors Ltd has informed BSE regarding a Press Release  dated  Octo...
408,29-09-2014,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated  Septem...
409,15-09-2014,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated  Septem...
410,09-09-2014,Others,The  Exchange  had sought clarification from the company on  September  ...
411,02-09-2014,Others,"Tata Motors Ltd has submitted to BSE the information on production,   sa..."
412,01-09-2014,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated  Septem...
413,26-08-2014,Others,Tata Motors Ltd has informed BSE that the Company has received an order ...
414,14-08-2014,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated August ...
415,11-08-2014,Others,Tata  Motors Ltd has informed BSE that pursuant to Clause 3.2 of  the  S...
416,04-08-2014,Others,"Tata Motors Ltd has submitted to BSE the information on production,   sa..."
417,01-08-2014,Others,"With  reference  to  the  earlier  announcement  dated  August  01,   20..."
418,11-07-2014,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated July  ...
419,07-07-2014,Others,Tata  Motors  Ltd  has informed BSE that the 69th  Annual  General  Meet...
420,03-07-2014,Others,Tata Motors Ltd has informed BSE regarding the details of Voting results...
421,02-07-2014,Others,"Tata Motors Ltd has submitted to BSE the information on production,   sa..."
422,01-07-2014,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated July  ...
423,12-06-2014,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated June  ...
424,03-06-2014,Others,"Tata Motors Ltd has submitted to BSE the information on production,   sa..."
425,02-06-2014,Others,"Tata  Motors  Ltd has informed BSE that Mr. Ravi Kant,  Non-Executive  V..."
426,29-05-2014,Others,Tata  Motors Ltd has informed BSE that pursuant to Clause 3.2 of  the  S...
427,15-05-2014,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  May  ...
428,08-05-2014,Others,Tata Motors Ltd has submitted to BSE a copy of Press Release issued by  ...
429,02-05-2014,Others,Tata  Motors  Ltd  has informed BSE regarding  information  on  producti...
430,11-04-2014,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated April  ...
431,02-04-2014,Others,"Tata Motors Ltd has informed BSE that about production,  sales and  expo..."
432,01-04-2014,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated April  ...
433,13-03-2014,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated March  ...
434,04-03-2014,Others,Tata  Motors Ltd has submitted to BSE a copy of information on  producti...
435,03-03-2014,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated March  ...
436,14-02-2014,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Febru...
437,10-02-2014,Others,Tata  Motors Ltd has informed BSE that pursuant to Clause 3.2 of  the  S...
438,06-02-2014,Others,"With reference to the earlier letter dated January 26,  2014,  Tata  Mot..."
439,03-02-2014,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Febru...
440,27-01-2014,Others,Tata Motors Ltd has informed BSE about the demise of its Managing Direct...
441,14-01-2014,Others,Tata  Motors Ltd has informed BSE regarding a Press Release  dated  Janu...
442,03-01-2014,Others,Tata  Motors Ltd has submitted to BSE a copy of information on  producti...
443,02-01-2014,Others,Tata  Motors Ltd has informed BSE regarding a Press Release  dated  Janu...
444,16-12-2013,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Decem...
445,05-12-2013,Others,Tata   Motors   Ltd  has  informed  BSE  regarding  increase   in   Fore...
446,03-12-2013,Others,Tata Motors Ltd has informed BSE regarding Tata Motors Report for Novemb...
447,02-12-2013,Others,Tata  Motors  Ltd has informed BSE regarding a Press Release  December  ...
448,14-11-2013,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Novem...
449,05-11-2013,Others,Tata Motors Ltd has informed BSE regarding Tata Motors Report for  Octob...
450,01-11-2013,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Novem...
451,14-10-2013,Others,Tata  Motors Ltd has informed BSE regarding a Press Release  dated  Octo...
452,03-10-2013,Others,Tata  Motors  Ltd  has  informed BSE  regarding  Tata  Motors  Report  f...
453,01-10-2013,Others,Tata  Motors Ltd has informed BSE regarding a Press Release  dated  Octo...
454,26-09-2013,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated  Septem...
455,11-09-2013,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated  Septem...
456,03-09-2013,Others,Tata  Motors Ltd has informed BSE regarding Tata Motors Report for  Augu...
457,02-09-2013,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated  Septem...
458,22-08-2013,Others,Tata Motors Ltd has informed BSE regarding the details of Voting results...
459,14-08-2013,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated August ...
460,05-08-2013,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated August ...
461,02-08-2013,Others,Tata  Motors  Ltd has informed BSE regarding Tata Motors Report  for  Ju...
462,01-08-2013,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated August ...
463,15-07-2013,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated July  ...
464,03-07-2013,Others,Tata  Motors  Ltd has informed BSE regarding Tata Motors Report  for  Ju...
465,01-07-2013,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated July  ...
466,17-06-2013,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated June  ...
467,04-06-2013,Others,"Tata Motors Ltd has informed BSE that,  pursuant to terms and conditions..."
468,03-06-2013,Others,Tata Motors Ltd has submitted to BSE a copy of Press Release issued by  ...
469,20-05-2013,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  May  ...
470,15-05-2013,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  May  ...
471,14-05-2013,Others,Tata  Motors Ltd has informed BSE that pursuant to terms and conditions ...
472,03-05-2013,Others,Tata  Motors Ltd has informed BSE regarding Tata Motors Report  for  Apr...
473,02-05-2013,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  May  ...
474,26-04-2013,Others,Tata Motors Ltd has submitted to BSE a copy of press release issued by T...
475,25-04-2013,Others,"Tata  Motors  Ltd  has informed BSE that Mr.  S.  M.  Palia,  Non-Execut..."
476,12-04-2013,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated April  ...
477,03-04-2013,Others,Tata  Motors Ltd has informed BSE regarding Tata Motors Report  for  Mar...
478,01-04-2013,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated April  ...
479,13-03-2013,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated March  ...
480,06-03-2013,Others,"Tata  Motors Ltd has informed BSE about production, sale and export of  ..."
481,13-02-2013,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Febru...
482,11-02-2013,Others,Tata  Motors  Ltd  has  informed BSE  regarding  Allotment  of  Underlyi...
483,01-02-2013,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Febru...
484,29-01-2013,Others,Tata Motors Ltd has informed BSE regarding information released by  whol...
485,23-01-2013,Others,Tata  Motors Ltd has informed BSE regarding a Press Release  dated  Janu...
486,13-12-2012,Others,Tata  Motors Ltd has informed BSE that Board of Directors on  December  ...
487,20-11-2012,Others,Tata  Motors Ltd has informed BSE that pursuant to terms and conditions ...
488,07-11-2012,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated  Novem...
489,16-10-2012,Others,Tata  Motors  Ltd  has informed BSE that Mr.   Ranendra  Sen  Non-Execut...
490,25-09-2012,Others,Tata  Motors  Ltd has submitted the disclosures under  Reg.13(6)   of  S...
491,13-09-2012,Others,"With  reference  to  the  earlier  announcement  dated  August  14,   20..."
492,14-08-2012,Others,Tata Motors Ltd has informed BSE that the Board of Directors on August  ...
493,13-08-2012,Others,Tata  Motors  Ltd  has informed BSE regarding the  details  of  the  Vot...
494,01-08-2012,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated July  ...
495,31-07-2012,Others,Tata  Motors  Ltd  has submitted the disclosures under  Reg.13(6)  of  S...
496,18-07-2012,Others,Tata  Motors  Ltd  has informed BSE that the 67th  Annual  General  Meet...
497,21-06-2012,Others,Tata  Motors Ltd has informed BSE regarding a Press Release dated June  ...
498,30-05-2012,Others,Trading members of the Exchange are hereby informed that in Daily  Bulle...
499,11-05-2012,Others,Tata  Motors Ltd has informed BSE that pursuant to terms and conditions ...
500,03-05-2012,Others,Tata  Investment  Corporation  Ltd  has  submitted  the  disclosures  un...
501,02-05-2012,Others,"Tata Motors Ltd has informed BSE regarding a Press Release titled ""Fiat ..."
502,30-04-2012,Others,Tata  Motors Ltd has informed BSE that pursuant to terms and conditions ...
503,02-04-2012,Others,"Tata Motors Ltd has informed BSE that Mr. Carl-Peter Forster, Non-Execut..."
504,26-03-2012,Others,"Tata  Motors Ltd has informed BSE regarding a Press Release titled  ""Jag..."
505,22-03-2012,Others,Tata Motors Ltd has informed BSE regarding a Press Release dated March  ...
506,12-09-2011,Others,"Tata Motors Ltd has informed BSE that Mr. Carl-Peter Forster, Managing D..."
507,18-08-2011,Others,Tata Motors Ltd has submitted the disclosure under Regulation 8A(4) of S...
508,17-08-2011,Others,Tata Motors Ltd has informed BSE that  has informed BSE that the members...
509,25-07-2011,Others,Tata Motors Ltd has submitted the disclosure under Regulation 8A of SEBI...
510,23-06-2011,Others,Tata Motors Ltd has submitted the disclosure under Regulation 8A of SEBI...
511,07-06-2011,Others,Tata Motors Ltd has informed BSE that Dr J J Irani on turning 75 years s...
512,13-05-2011,Others,"Tata Motors Ltd has informed BSE regarding a Press Release dated May 13,..."
513,10-05-2011,Others,"Tata Motors Ltd has informed BSE regarding a Press Release dated May 09,..."
