,Announcement_Date,PURPOSE,REMARKS
310,24-09-2013,Others,ITC  Ltd  has informed BSE regarding ITC Employee Stock Option  Schemes ...
311,20-09-2013,Others,"ITC Ltd has informed BSE that the Company on September 18,  2013 issued ..."
312,05-09-2013,Others,A  Nayak  has  submitted the disclosures of SEBI  (Prohibition  of  Insi...
313,02-09-2013,Others,S Sivakumar has submitted the disclosures of SEBI   (Prohibition of Insi...
314,29-08-2013,Others,ITC  Ltd has informed BSE that Dr. B.  Sen and Mr.  B. Vijayaraghavan  h...
315,23-08-2013,Others,ITC  Ltd has informed BSE that a meeting of the Board of Directors  of  ...
316,22-08-2013,Others,"ITC  Ltd has informed BSE that the Company on August 20,  2013  issued  ..."
317,19-08-2013,Others,ITC  Ltd has submitted to BSE a copy of the Minutes of the  proceedings ...
318,13-08-2013,Others,ITC Ltd has submitted to BSE a copy of Disclosure under Section 302 of t...
319,05-08-2013,Others,ITC  Ltd  has informed BSE that Mr. H. G. Powell has ceased to  be  a  N...
320,22-07-2013,Others,"ITC  Ltd  has  informed BSE that the Company on July 18,  2013  issued  ..."
321,20-06-2013,Others,ITC  Ltd has informed BSE that the 102nd Annual General Meeting  (AGM)  ...
322,20-03-2013,Others,"ITC  Ltd has informed BSE that the Company on March 18,  2013,  issued  ..."
323,27-02-2013,Others,"ITC  Ltd has informed BSE that the Company on February 26, 2013 issued  ..."
324,27-12-2012,Others,"ITC  Ltd  has  informed BSE that Mr.  Y. C.  Deveshwar,   Chairman  of  ..."
325,19-12-2012,Others,"ITC Ltd has informed BSE that the Company on December 18,  2012 issued  ..."
326,21-11-2012,Others,"ITC Ltd has informed BSE that the Company on November 19,  2012 issued  ..."
327,22-10-2012,Others,"ITC  Ltd has informed BSE that the Company on October 19, 2012  issued  ..."
328,21-09-2012,Others,"ITC Ltd has informed BSE that the Company on September 17,  2012 issued ..."
329,02-08-2012,Others,ITC Ltd has informed BSE that the Board of Directors of the Company at  ...
330,31-07-2012,Others,ITC Ltd has submitted the disclosures under Reg.13(6)  of SEBI (Prohibit...
331,30-07-2012,Others,ITC  Ltd has informed BSE that the 101st Annual General Meeting  (AGM)  ...
332,23-07-2012,Others,"ITC  Ltd  has  informed BSE that the Company on July 17,  2012  issued  ..."
333,19-07-2012,Others,ITC Ltd has submitted the disclosures under Reg.13(6)  of SEBI (Prohibit...
334,13-07-2012,Others,"ITC  Ltd  has informed BSE that the Company on July 10,   2012  issued  ..."
335,26-06-2012,Others,ITC  Ltd has informed BSE that the Company has been awarded the 2012  Wo...
336,20-06-2012,Others,ITC  Ltd has informed BSE that the 101st Annual General Meeting  (AGM)  ...
337,21-05-2012,Others,ITC  Ltd  has informed BSE that ITC Investments & Holdings  Limited   ('...
338,15-05-2012,Others,ITC  Ltd  has informed BSE that the Company will be submitting  its  Ann...
339,02-04-2012,Others,"ITC  Ltd  has informed BSE that the Company acquired  2,26,06,065  Ordin..."
340,20-03-2012,Others,"ITC  Ltd  has informed BSE that the Company on March 15,  2012  issued  ..."
341,24-02-2012,Others,"ITC Ltd has informed BSE that the Company on February 22,  2012 has  iss..."
342,14-02-2012,Others,"ITC Ltd has informed BSE that the Company on February 10,  2012 has  iss..."
343,23-01-2012,Others,"ITC  Ltd has informed BSE that the Company on January 20,  2012 has  iss..."
344,22-12-2011,Others,"ITC Ltd has informed BSE that the Company on December 19, 2011 has issue..."
345,01-12-2011,Others,ITC Ltd has informed BSE that the Company have been advised by BFIL Fina...
346,23-11-2011,Others,"ITC Ltd has informed BSE that the Company on November 21, 2011 has issue..."
347,18-11-2011,Others,"ITC Ltd has informed BSE that the Company on November 15, 2011 has issue..."
348,21-10-2011,Others,"ITC Ltd has informed BSE that the Company on October 18, 2011 has issued..."
349,03-10-2011,Others,ITC Ltd has informed BSE that the Company has acquired the entire shareh...
350,23-09-2011,Others,"ITC Ltd has informed BSE that the Company on September 20, 2011 has issu..."
351,20-09-2011,Others,"ITC Ltd has informed BSE that 59,55,925 Options have been granted by the..."
352,02-09-2011,Others,ITC Ltd has informed BSE that the members at the 100th Annual General Me...
353,08-08-2011,Others,"ITC Ltd has informed BSE that the Company on August 02, 2011 has issued ..."
354,04-08-2011,Others,ITC Ltd has informed BSE that all the resolutions placed at the 100TH An...
355,11-07-2011,Others,"ITC Ltd has informed BSE that the Company on July 06, 2011 has issued an..."
356,04-05-2011,Others,ITC Ltd has informed BSE that the Company will be submitting its Audited...
357,25-03-2011,Others,"ITC Ltd has informed BSE that the Company on March 22, 2011 has issued a..."
358,18-03-2011,Others,"ITC Ltd has informed BSE that the Company on March 15, 2011 has issued a..."
359,14-03-2011,Others,"ITC Ltd has informed BSE that the Company on March 10, 2011 has issued a..."
360,09-03-2011,Others,"ITC Ltd has informed BSE that the Company on March 07, 2011 has issued a..."
361,03-03-2011,Others,"ITC Ltd has informed BSE that the Company on February 28, 2011 has issue..."
362,21-02-2011,Others,"ITC Ltd has informed BSE that the Company on February 17, 2011 has issue..."
363,15-02-2011,Others,"ITC Ltd has informed BSE that the Company on February 11, 2011 has issue..."
364,01-02-2011,Others,"ITC Ltd has informed BSE that Mr. Y. C. Deveshwar, Chairman of the Compa..."
365,25-01-2011,Others,"ITC Ltd has informed BSE that the Company on January 21, 2011 has issued..."
366,20-01-2011,Others,"ITC Ltd has informed BSE that the Company on January 13, 2011 has issued..."
367,06-01-2011,Others,ITC Ltd has informed BSE that Mr. K. Vaidyanath retired as Wholetime Dir...
