,Announcement_Date,PURPOSE,REMARKS
327,18-07-2016,Others,Wipro  Ltd  has informed BSE that Company has allotted 4801  equity  sha...
328,01-07-2016,Others,Wipro Ltd has informed BSE that the Company has issued 14263 equity  sha...
329,08-06-2016,Others,"With  reference  to earlier letter dated June 06, 2016 Wipro  Ltd  has  ..."
330,06-06-2016,Others,"Wipro Ltd has informed BSE that the Company has, through letter dated  J..."
331,05-05-2016,Others,"Wipro  Ltd has informed BSE regarding a Press Release dated May  05,  20..."
332,04-05-2016,Others,"Wipro  Ltd  has informed BSE regarding a Press Release dated May  04,  2..."
333,02-05-2016,Others,Wipro  Ltd  has  submitted to BSE a Press  Release  announcing  that  Sa...
334,29-04-2016,Others,"Wipro  Ltd  has  informed BSE that the Company  has  granted  7,500  (Se..."
335,22-04-2016,Others,Wipro Ltd has informed BSE regarding Submission of Public Announcement a...
336,20-04-2016,Others,Wipro  Ltd has informed BSE that the Board of Directors of the  Company ...
337,11-04-2016,Others,"Wipro  Ltd has informed BSE regarding a Press Release dated April 11,  2..."
338,30-03-2016,Others,"Wipro Ltd has informed BSE regarding a Press Release dated March 30,  20..."
339,29-03-2016,Others,Wipro Ltd has informed BSE that a meeting of the Board of Directors of  ...
340,28-03-2016,Others,"Wipro Ltd vide its letter dated March 28, 2016 has informed BSE regardin..."
341,23-03-2016,Others,"Wipro  Ltd has informed BSE regarding a Press Release dated March 23,  2..."
342,16-03-2016,Others,"System at 2016 lATA World Cargo Symposium, BerlinWipro Ltd has informed ..."
343,15-03-2016,Others,"Wipro  Ltd has informed BSE regarding a Press Release dated March 15,  2..."
344,14-03-2016,Others,Wipro Ltd has informed BSE that the Company has made a strategic investm...
345,10-03-2016,Others,"Wipro Ltd has informed BSE regarding a Press Release dated March 10,  20..."
346,09-03-2016,Others,Wipro  Ltd  has  informed BSE that the Company has  allotted  32527  equ...
347,03-03-2016,Others,"Wipro  Ltd  has informed BSE that the Company has  granted  20,000  (Twe..."
348,01-03-2016,Others,"Wipro Ltd vide its letter dated March 01, 2016 has submitted to BSE a  c..."
349,25-02-2016,Others,Wipro  Ltd  has informed BSE regarding a Press Release dated  February  ...
350,23-02-2016,Others,Wipro  Ltd  has informed BSE regarding a Press Release dated  February  ...
351,22-02-2016,Others,Wipro  Ltd  has informed BSE regarding a Press Release dated  February  ...
352,19-02-2016,Others,Wipro  Ltd has informed BSE regarding Intimation of Schedule of Analyst ...
353,18-02-2016,Others,Wipro  Ltd  has informed BSE regarding a Press Release dated  February  ...
354,17-02-2016,Others,Wipro  Ltd  has  informed BSE that the Company has  allotted  23075  equ...
355,11-02-2016,Others,Wipro  Ltd  has informed BSE regarding a Press Release dated  February  ...
356,09-02-2016,Others,Wipro  Ltd  has  informed BSE about Schedule  of  Analyst  /  Institutio...
357,08-02-2016,Others,Wipro  Ltd  has informed BSE regarding a Press Release dated  February  ...
358,04-02-2016,Others,Wipro  Ltd  has informed BSE regarding a Press Release dated  February  ...
359,03-02-2016,Others,Wipro  Ltd  has  informed BSE that the Company has  allotted  44226  equ...
360,01-02-2016,Others,India Construction Equipment MachinesWipro  Ltd  has informed BSE regard...
361,22-01-2016,Others,"Wipro Ltd has informed BSE regarding a Press Release dated January 22, 2..."
362,19-01-2016,Others,"Wipro Ltd has informed BSE regarding a Press Release dated January 19, 2..."
363,18-01-2016,Others,Wipro  Ltd  has  informed BSE that the Company has  allotted  13676  equ...
364,14-01-2016,Others,Wipro  Ltd  has informed BSE regarding Intimation of Allotment  of  Equi...
365,13-01-2016,Others,Wipro  Ltd  has  informed BSE regarding  Quarterly  Statement  on  Inves...
366,06-01-2016,Others,Wipro Ltd has informed BSE that a meeting of the Board of Directors of  ...
367,04-01-2016,Others,Abidaii Neemuchwala as CEO & Member of the BoardWipro  Ltd  has informed...
368,24-12-2015,Others,Wipro  Ltd  has informed BSE regarding a Press Release dated  December  ...
369,23-12-2015,Others,Alternative Investment Management IndustryWipro  Ltd has submitted to BS...
370,16-12-2015,Others,Wipro  Ltd  has informed BSE regarding a Press Release dated  December  ...
371,14-12-2015,Others,Wipro  Ltd has submitted to BSE a copy of Press Release dated December  ...
372,11-12-2015,Others,Wipro  Ltd  has informed BSE regarding a Press Release dated  December  ...
373,09-12-2015,Others,Wipro  Ltd  has informed BSE regarding a Press Release dated  December  ...
374,02-12-2015,Others,Wipro  Ltd  has informed BSE regarding a Press Release dated  December  ...
375,27-11-2015,Others,Wipro  Ltd  has  informed BSE that : 1.  Administrative  Committee  of  ...
376,18-11-2015,Others,Wipro Ltd has informed BSE that : Administrative Committee of the Compan...
377,10-11-2015,Others,Quote & Contract Lifecycle Management SolutionsWipro  Ltd  has informed ...
378,09-11-2015,Others,Wipro  Ltd  has informed BSE regarding a Press Release dated  November  ...
379,02-11-2015,Others,"Wipro  Ltd  has informed BSE that the Company has  granted  20,000  (Twe..."
380,30-10-2015,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
381,28-10-2015,Others,"Wipro Ltd has informed BSE regarding a Press Release dated October 28, 2..."
382,13-10-2015,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
383,09-10-2015,Others,"Wipro Ltd has informed BSE regarding a Press Release dated October 09, 2..."
384,05-10-2015,Others,Wipro Ltd has informed BSE that the next meeting of the Company's Board ...
385,29-09-2015,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
386,18-09-2015,Others,Wipro  Ltd  has  informed  BSE that : -  Administrative  Committee  of  ...
387,08-09-2015,Others,Wipro  Ltd has informed BSE that: 1. Administrative Committee of our  Bo...
388,03-09-2015,Others,"Digital Journey, Fan Engagement and In-StadiaExperienceWipro  Ltd has in..."
389,01-09-2015,Others,Wipro  Ltd  has  informed BSE that : 1.  Administrative  Committee  of  ...
390,31-08-2015,Others,"Wipro  Ltd  has  informed  BSE that the Company  has  granted  10,000  (..."
391,24-08-2015,Others,Wipro  Ltd has informed BSE that; 1. Administrative Committee of our  Bo...
392,13-08-2015,Others,Wipro Ltd has submitted to BSE a copy of minutes of the 69th Annual Gene...
393,11-08-2015,Others,Wipro  Ltd  has  informed  BSE that  1.  Administrative  Committee  of  ...
394,07-08-2015,Others,"Wipro  Ltd  has  informed BSE that the Company  has  granted  8,000  (Ei..."
395,05-08-2015,Others,Wipro  Ltd  has  informed BSE that : 1.  Administrative  Committee  of  ...
396,03-08-2015,Others,"Wipro  Ltd  has  informed  BSE  that Dr.  Jagdish  N.  Sheth,  who  was ..."
397,29-07-2015,Others,"Wipro  Ltd has informed BSE regarding a Press Release dated July  29,  2..."
398,24-07-2015,Others,Wipro  Ltd has informed BSE regarding the details of Voting results at  ...
399,17-07-2015,Others,Wipro Ltd has informed BSE regarding Wipro Limited to announce Results f...
400,15-07-2015,Others,"Wipro  Ltd  has informed BSE that the Company has granted  75,000  (Seve..."
401,13-07-2015,Others,Wipro  Ltd  has  informed BSE that : 1.  Administrative  Committee  of  ...
402,09-07-2015,Others,"Wipro  Ltd has informed BSE regarding a Press Release dated July  09,  2..."
403,08-07-2015,Others,Wipro Ltd has informed BSE that a meeting of the Board of Directors of  ...
404,01-07-2015,Others,Wipro  Ltd has informed BSE that :   Administrative Committee of the  Bo...
405,22-06-2015,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
406,15-06-2015,Others,"Wipro  Ltd has informed BSE regarding a Press Release dated June  15,  2..."
407,11-06-2015,Others,Wipro  Ltd has informed BSE that the Company has signed an  agreement  w...
408,10-06-2015,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
409,08-06-2015,Others,Wipro  Ltd has informed BSE that the Company has granted  Restricted  St...
410,03-06-2015,Others,Wipro  Ltd has informed BSE that the Board of Directors of the  Company ...
411,21-05-2015,Others,Wipro Ltd has informed BSE that  : 1.  Administrative Committee of Board...
412,19-05-2015,Others,Wipro Ltd has informed BSE regarding Disclosures under SEBI (Prohibition...
413,18-05-2015,Others,The  Exchange had sought clarification from Wipro Ltd with respect to  n...
414,15-05-2015,Others,The  Exchange has sought clarification from Wipro Ltd with respect to  n...
415,14-05-2015,Others,Wipro  Ltd has informed BSE that the Administrative Committee of the  Bo...
416,30-04-2015,Others,The  Exchange had sought clarification from Wipro Ltd with respect to  n...
417,28-04-2015,Others,Wipro  Ltd  has  informed BSE that Administrative  Committee  of  Board ...
418,23-04-2015,Others,Wipro  Ltd has informed BSE that the Company has granted  Restricted  St...
419,22-04-2015,Others,Wipro Ltd has informed BSE that  : 1.  Administrative Committee of Board...
420,21-04-2015,Others,Wipro  Ltd has informed BSE that  : 1.  Mr Rishad Azim Premji is  appoin...
421,10-04-2015,Others,Wipro  Ltd  has informed BSE that  : 1.  Administrative  Committee  of  ...
422,06-04-2015,Others,"Wipro Ltd has informed BSE regarding a press release dated April 03,  20..."
423,25-03-2015,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Board ...
424,20-03-2015,Others,The  Exchange had sought clarification from Wipro Ltd with respect to  n...
425,18-03-2015,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
426,17-03-2015,Others,"Wipro Ltd has informed BSE regarding a Press Release dated March 17,   2..."
427,16-03-2015,Others,Wipro  Ltd  has submitted to BSE a copy of Press Release  dated  March  ...
428,10-03-2015,Others,Wipro  Ltd  has informed BSE regarding Wipro to hold its   'India  Analy...
429,05-03-2015,Others,The  Exchange had sought clarification from Wipro Ltd with respect to  n...
430,04-03-2015,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
431,03-03-2015,Others,The  Exchange had sought clarification from Wipro Ltd with respect to  n...
432,02-03-2015,Others,Wipro Ltd has informed BSE that the Company will hold its Analyst Day  o...
433,23-02-2015,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
434,18-02-2015,Others,The  Exchange had sought clarification from Wipro Ltd with respect to  n...
435,13-02-2015,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
436,03-02-2015,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
437,28-01-2015,Others,Wipro  Ltd  has informed BSE that  : 1.  Administrative  Committee  of  ...
438,27-01-2015,Others,Wipro  Ltd  has informed BSE regarding a Press Release  dated  January  ...
439,16-01-2015,Others,Wipro  Ltd  has informed BSE regarding a Press Release  dated  January  ...
440,13-01-2015,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
441,08-01-2015,Others,The Exchange has  sought clarification from Wipro Ltd with respect to  n...
442,05-01-2015,Others,Wipro  Ltd has informed BSE that: 1. Administrative Committee of the  Bo...
443,02-01-2015,Others,Wipro Ltd has informed BSE that the next meeting of the Board of  Direct...
444,18-12-2014,Others,Wipro  Ltd  has  informed  BSE that the  Administrative  Committee  of  ...
445,11-12-2014,Others,Wipro  Ltd has informed BSE that: 1. Administrative Committee of the  Bo...
446,04-12-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
447,24-11-2014,Others,The  Exchange has sought clarification from Wipro Ltd with respect  to  ...
448,17-11-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
449,14-11-2014,Others,The  Exchange has sought clarification from Wipro Ltd with respect to  n...
450,05-11-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
451,03-11-2014,Others,Wipro  Ltd  has informed BSE that Administrative Committee of  the  Comp...
452,09-10-2014,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
453,07-10-2014,Others,Wipro Ltd has submitted to BSE a copy of proceedings of 68th Annual Gene...
454,24-09-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
455,18-09-2014,Others,Wipro Ltd has informed BSE that;  1. Administrative Committee of the  Bo...
456,15-09-2014,Others,Wipro  Ltd  has informed BSE that the  Companys  Joint-Venture  Subsidia...
457,09-09-2014,Others,Wipro Ltd has informed BSE that;  1. Administrative Committee of the  Bo...
458,05-09-2014,Others,Wipro Ltd has submitted to BSE a copy of Press Release dated September  ...
459,03-09-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
460,21-08-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
461,11-08-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
462,04-08-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Board ...
463,01-08-2014,Others,The Exchange had sought clarification from Wipro Limited with respect to...
464,30-07-2014,Others,With  reference  to  the news item appearing the  leading  financial  da...
465,25-07-2014,Others,Wipro  Ltd has informed BSE regarding the details of Voting results at  ...
466,24-07-2014,Others,The  Exchange had sought clarification from Wipro Ltd with respect  to  ...
467,22-07-2014,Others,"With  reference to the earlier letter dated July 11,  2014,   regarding ..."
468,18-07-2014,Others,"Wipro  Ltd has informed BSE regarding a Press Release dated July 18,   2..."
469,14-07-2014,Others,Wipro Ltd has informed BSE that the 68th Annual General Meeting  (AGM)  ...
470,11-07-2014,Others,Wipro  Ltd has informed BSE that the meeting of the Board of  Directors ...
471,07-07-2014,Others,Wipro  Ltd  has  informed BSE that: 1.   Administrative  Committee  of  ...
472,26-06-2014,Others,"Wipro  Ltd has informed BSE regarding a Press Release dated June 26,   2..."
473,12-06-2014,Others,"Wipro Ltd has informed BSE regarding a Press Release dated June 12,   20..."
474,11-06-2014,Others,Wipro  Ltd  has  informed BSE that: 1.   Administrative  Committee  of  ...
475,02-06-2014,Others,Wipro  Ltd has informed BSE that the book closure date for the  purpose ...
476,26-05-2014,Others,Wipro  Ltd  has  informed BSE that:  1.  Administrative  Committee  of  ...
477,20-05-2014,Others,"Wipro  Ltd has informed BSE regarding a Press Release dated May 19,   20..."
478,19-05-2014,Others,"Wipro  Ltd has informed BSE regarding a Press Release dated May 19,   20..."
479,15-05-2014,Others,Wipro  Ltd  has  informed BSE that:  1.  Administrative  Committee  of  ...
480,13-05-2014,Others,Wipro  Ltd has informed BSE that the Company has granted  Restricted  St...
481,05-05-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
482,25-04-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
483,21-04-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
484,07-04-2014,Others,Wipro Ltd has informed BSE that the next meeting of the Board of  Direct...
485,03-04-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
486,02-04-2014,Others,Wipro  Ltd has informed BSE that the Company has granted  Restricted  St...
487,26-03-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
488,21-03-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
489,13-03-2014,Others,Wipro  Ltd  has  informed BSE that:  1.  Administrative  Committee  of  ...
490,07-03-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
491,03-03-2014,Others,Wipro  Ltd  has  informed BSE that:  1.  Administrative  Committee  of  ...
492,21-02-2014,Others,Wipro  Ltd  has  informed BSE that:  1.  Administrative  Committee  of  ...
493,18-02-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
494,13-02-2014,Others,Wipro  Ltd  has informed BSE that  :  1. Administrative  Committee  of  ...
495,07-02-2014,Others,Wipro  Ltd  has  informed BSE that:  1.  Administrative  Committee  of  ...
496,28-01-2014,Others,Wipro  Ltd has informed BSE that the Administrative Committee of the  Bo...
497,20-01-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
498,09-01-2014,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
499,06-01-2014,Others,Wipro  Ltd has informed BSE that the next meeting of Board of Directors ...
500,19-12-2013,Others,Wipro  Ltd  has  informed BSE that: 1.   Administrative  Committee  of  ...
501,13-12-2013,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
502,09-12-2013,Others,Wipro  Ltd has informed BSE that:     1.  Administrative Committee  of  ...
503,05-12-2013,Others,Wipro  Ltd has submitted to BSE a copy of Press Release dated December  ...
504,02-12-2013,Others,Wipro  Ltd has informed BSE that the Company has granted  Restricted  St...
505,28-11-2013,Others,Wipro  Ltd  has  informed BSE that: 1.   Administrative  Committee  of  ...
506,19-11-2013,Others,Wipro  Ltd  has  informed BSE that administrative  Committee  of  Board ...
507,14-11-2013,Others,Wipro  Ltd  has  informed BSE that administrative  Committee  of  Board ...
508,08-11-2013,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
509,05-11-2013,Others,Wipro  Ltd  has informed BSE that  :  1. Administrative  Committee  of  ...
510,24-10-2013,Others,Wipro  Ltd  has informed BSE that:    1. Administrative  Committee  of  ...
511,17-10-2013,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Board ...
512,14-10-2013,Others,
513,09-10-2013,Others,Wipro  Ltd  has  submitted to BSE the proceedings  of  the  Annual  Gene...
514,03-10-2013,Others,Wipro  Ltd  has informed BSE regarding a Press Release  dated  October  ...
515,01-10-2013,Others,Wipro  Ltd  has informed BSE regarding a Press Release  dated  October  ...
516,30-09-2013,Others,Wipro  Ltd  has informed BSE that  :  1. Administrative  Committee  of  ...
517,19-09-2013,Others,Wipro  Ltd  has  informed BSE that:  1.  Administrative  Committee  of  ...
518,11-09-2013,Others,Wipro  Ltd  has  informed BSE that: 1.   Administrative  Committee  of  ...
519,29-08-2013,Others,Wipro  Ltd  has  informed BSE that:  1.  Administrative  Committee  of  ...
520,26-08-2013,Others,Wipro  Ltd  has  informed BSE that:  1.  Administrative  Committee  of  ...
521,14-08-2013,Others,Wipro  Ltd  has  informed BSE that  :  1.Administrative  Committee  of  ...
522,12-08-2013,Others,Wipro  Ltd  has Informed BSE that  : 1.  Administrative  Committee  of  ...
523,01-08-2013,Others,Wipro  Ltd has informed BSE that:  1. Administrative Committee of Board ...
524,30-07-2013,Others,Wipro  Ltd has informed BSE regarding the details of Voting results at  ...
525,22-07-2013,Others,Wipro Ltd has informed BSE that: 1.  Administrative Committee of the  Bo...
526,16-07-2013,Others,Wipro  Ltd  has informed BSE that  :  1. Administrative  Committee  of  ...
527,15-07-2013,Others,Wipro  Ltd has informed BSE that the meeting of the Board of  Directors ...
528,10-07-2013,Others,Wipro Ltd has informed BSE that the 67th Annual General Meeting  (AGM)  ...
529,09-07-2013,Others,Wipro  Ltd  has  informed  BSE that:  -  Administrative  Committee  of  ...
530,28-06-2013,Others,Wipro  Ltd has informed BSE that the Administrative Committee of the  Bo...
531,26-06-2013,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Board ...
532,24-06-2013,Others,Wipro Ltd has informed BSE that:  1. Administrative Committee of the  Bo...
533,19-06-2013,Others,Wipro Ltd has informed BSE that: 1.  Administrative Committee of the  Bo...
534,13-06-2013,Others,Wipro  Ltd  has  informed BSE that: 1.   Administrative  Committee  of  ...
535,03-06-2013,Others,"Wipro  Ltd  has informed BSE that,  further to the approval  received  f..."
536,31-05-2013,Others,Wipro  Ltd has informed BSE that:  - Administrative Committee of the  Bo...
537,28-05-2013,Others,Wipro Ltd has informed BSE that: 1.  Administrative Committee of the  Bo...
538,21-05-2013,Others,Wipro  Ltd  has informed BSE that  :  1. Administrative  Committee  of  ...
539,10-05-2013,Others,Wipro  Ltd  has  informed BSE that : 1.  Administrative  Committee  of  ...
540,08-05-2013,Others,"Wipro Ltd has submitted to BSE a copy of Press Release dated May 07,   2..."
541,03-05-2013,Others,Wipro Ltd has informed BSE that the members of the Company will consider...
542,25-04-2013,Others,Wipro  Ltd  has  informed BSE that : 1.  Administrative  Committee  of  ...
543,22-04-2013,Others,Wipro  Ltd has informed BSE regarding Online availability of Election  a...
544,15-04-2013,Others,Wipro Ltd has informed BSE that the Company vide its letter dated March ...
545,02-04-2013,Others,"Wipro Ltd has informed BSE regarding a Press Release dated April 01,  20..."
546,01-04-2013,Others,With  reference  to the news item appearing in a  leading  financial  da...
547,25-03-2013,Others,Wipro  Ltd  has  informed BSE that : 1.  Administrative  Committee  of  ...
548,21-03-2013,Others,Wipro  Ltd  has  informed  BSE that Hon'ble High  Court  of  Karnataka  ...
549,15-03-2013,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
550,12-03-2013,Others,Wipro Ltd has now submitted to BSE a copy of the minutes of Court  Conve...
551,22-02-2013,Others,Wipro  Ltd  has  informed BSE that : 1.  Administrative  Committee  of  ...
552,06-02-2013,Others,Wipro  Ltd  has  informed BSE that : 1.  Administrative  Committee  of  ...
553,15-01-2013,Others,"With  reference  to  the  earlier announcement  dated  January  09,   20..."
554,03-01-2013,Others,"Wipro  Ltd has informed BSE that the Company has granted 10,000  Restric..."
555,31-12-2012,Others,Wipro  Ltd has informed BSE regarding the details of Voting results at  ...
556,24-12-2012,Others,Wipro  Ltd  has  informed BSE that:  1.  Administrative  Committee  of  ...
557,18-12-2012,Others,"Wipro  Ltd  has  informed BSE that, by an order made on  the  November  ..."
558,11-12-2012,Others,Wipro Ltd has informed BSE that the Securities and Exchange Board of  In...
559,10-12-2012,Others,Wipro  Ltd  has informed BSE regarding a Press Release dated  December  ...
560,30-11-2012,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
561,22-10-2012,Others,Wipro  Ltd  has  informed BSE that : 1.  Administrative  Committee  of  ...
562,11-10-2012,Others,Wipro  Ltd has informed BSE that  1. Administrative Committee of the  Bo...
563,08-10-2012,Others,"Wipro  Ltd  has  informed  BSE  that  the  Company  has  granted  4,937,..."
564,01-10-2012,Others,Wipro  Ltd  has informed BSE regarding a Press Release  dated  October  ...
565,14-09-2012,Others,Wipro  Ltd  has informed BSE that  : 1.  Administrative  Committee  of  ...
566,10-09-2012,Others,Wipro  Ltd  has informed BSE that  :  1. Administrative  Committee  of  ...
567,30-08-2012,Others,Wipro  Ltd  has informed BSE that  :  1. Administrative Conmiittee  of  ...
568,21-08-2012,Others,Wipro Ltd has informed BSE that:  1. Administrative Committee of the Boa...
569,14-08-2012,Others,Wipro Ltd has informed BSE that:  1. Administrative Committee of the  Bo...
570,06-08-2012,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
571,31-07-2012,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
572,27-07-2012,Others,Wipro  Ltd  has informed BSE that  :  1. Administrative  Committee  of  ...
573,26-07-2012,Others,Wipro  Ltd has informed BSE that the 66th Annual General Meeting  (AGM) ...
574,24-07-2012,Others,Wipro  Ltd has informed BSE that the final dividend of Rs. 4/-  per  equ...
575,17-07-2012,Others,Wipro  Ltd  has  informed  BSE that  1.  Administrative  Committee  of  ...
576,12-07-2012,Others,Wipro  Ltd has informed BSE that the 66th Annual General Meeting  (AGM) ...
577,11-07-2012,Others,Wipro  Ltd  has  informed BSE that Administrative  Committee  of  Board ...
578,04-07-2012,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
579,22-06-2012,Others,Wipro  Ltd has informed BSE that Administrative Committee of the  Compan...
580,14-06-2012,Others,Wipro  Ltd  has  informed BSE that  : -  Administrative  Committee  of  ...
581,12-06-2012,Others,Wipro  Ltd  has informed BSE that  : 1.  Administrative  Committee  of  ...
582,30-05-2012,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
583,21-05-2012,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
584,14-05-2012,Others,Wipro  Ltd has informed BSE that: 1. Administrative Committee of  Compan...
585,03-05-2012,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
586,30-04-2012,Others,"Wipro Ltd has informed BSE regarding a Press Release dated April 30,   2..."
587,24-04-2012,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
588,12-04-2012,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
589,04-04-2012,Others,Wipro Ltd has informed BSE that Standard and Poor  (S&P)  have upgraded ...
590,27-03-2012,Others,Wipro  Ltd has informed BSE that: 1. Administrative Committee of  Compan...
591,13-03-2012,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
592,05-03-2012,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
593,22-02-2012,Others,Wipro Ltd has informed BSE that: 1. Administrative Committee of the Comp...
594,15-02-2012,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
595,07-02-2012,Others,Wipro  Ltd  has  informed  BSE that: 1.  Administrative  Committee  of  ...
596,24-01-2012,Others,Wipro  Ltd  has  informed BSE that: 1.   Administrative  Committee  of  ...
597,20-01-2012,Others,Wipro  Ltd has informed BSE that the payment date for interim  dividend ...
598,13-01-2012,Others,Wipro  Ltd  has  informed  ESE that: 1.  Administrative  Committee  of  ...
599,06-01-2012,Others,Wipro Ltd has informed BSE that:  1. Administrative Committee of the Com...
600,26-12-2011,Others,Wipro Ltd has informed BSE that:  1. Administrative Committee of the Com...
601,16-12-2011,Others,Wipro Ltd has informed BSE that:  1. Administrative Committee of the Boa...
602,08-12-2011,Others,"Wipro Ltd has informed BSE regarding a Press Release dated December 06, ..."
603,07-12-2011,Others,Wipro Ltd has informed BSE that:  - Administrative Committee of the Comp...
604,25-11-2011,Others,Wipro Ltd has informed BSE that:  - Administrative Committee of the Comp...
605,15-11-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Board of...
606,04-11-2011,Others,Wipro Ltd has informed BSE that:  1. Administrative Committee of the Boa...
607,03-11-2011,Others,Wipro Ltd has informed BSE that the Company has granted Restricted Stock...
608,28-10-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Company'...
609,18-10-2011,Others,Wipro Ltd has informed BSE that:  1. Administrative Committee of the Boa...
610,11-10-2011,Others,Wipro Ltd has informed BSE that the members at the 65th Annual General M...
611,10-10-2011,Others,Wipro Ltd has informed BSE that the Administrative Committee of the Boar...
612,29-09-2011,Others,Wipro Ltd has informed BSE that administrative Committee of the Company'...
613,21-09-2011,Others,Wipro Ltd has informed BSE  that the administrative committee of Company...
614,13-09-2011,Others,Wipro Ltd has informed BSE that Administrative committee of Company's Bo...
615,02-09-2011,Others,Wipro Ltd has informed BSE that the following:  1. Administrative commit...
616,24-08-2011,Others,Wipro Ltd has informed BSE that:  1. Administrative Committee of the Com...
617,18-08-2011,Others,Wipro Ltd has informed BSE that:  1. Administrative Committee of the Com...
618,04-08-2011,Others,Wipro Ltd has informed BSE that administrative committee of the Company'...
619,03-08-2011,Others,Wipro Ltd has informed BSE that administrative committee of the Company'...
620,22-07-2011,Others,Wipro Ltd has informed BSE that:   1. Administrative Committee of the Co...
621,20-07-2011,Others,"Wipro Ltd has informed BSE regarding a Press Release dated July 19, 2011..."
622,13-07-2011,Others,Wipro Ltd has informed BSE that the Administrative Committee of the Comp...
623,07-07-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Company'...
624,06-07-2011,Others,Wipro Ltd has informed BSE that 65th Annual General Meeting (AGM) of the...
625,30-06-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Company'...
626,23-06-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Company'...
627,21-06-2011,Others,"Wipro Ltd has informed BSE regarding a Press Release dated June 20, 2011..."
628,17-06-2011,Others,Wipro Ltd has informed BSE that:  1. Administrative Committee of the Com...
629,16-06-2011,Others,Wipro Ltd has informed BSE that administrative Committee of the Company'...
630,10-06-2011,Others,Wipro Ltd has informed BSE that:  1. Administrative Committee of the Com...
631,02-06-2011,Others,"Wipro Ltd has informed BSE regarding a Press Release dated June 01, 2011..."
632,30-05-2011,Others,Wipro Ltd has informed BSE that Administrative Committee of the Company'...
