,Announcement_Date,PURPOSE,REMARKS
324,25-08-2015,Others,State  Bank  of  India has submitted to BSE a copies of  the  notice  be...
325,12-08-2015,Others,"State  Bank  of  India has informed BSE that Dr. Rajiv  Kumar,  a  Direc..."
326,03-08-2015,Others,The Exchange has sought clarification from State Bank of India with resp...
327,29-07-2015,Others,State  Bank of India has informed BSE that a Meeting of the Bank's  Cent...
328,16-07-2015,Others,State  Bank  of  India has informed BSE that  the  Executive  Committee ...
329,03-07-2015,Others,State  Bank  of  India has informed BSE regarding  the  details  of  Vot...
330,25-06-2015,Others,State  Bank  of  India has informed BSE that Smt.  Anshula  Kant  has  b...
331,23-06-2015,Others,State  Bank  of India has informed BSE about formulation  and  adoption ...
332,08-06-2015,Others,State  Bank of India has submitted to BSE a copy of the notice  dated  J...
333,27-05-2015,Others,State  Bank of India has informed BSE that the 60th Annual General  Meet...
334,26-05-2015,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
335,22-05-2015,Others,State  Bank  of India has informed BSE that the Board of Directors  of  ...
336,11-05-2015,Others,State  Bank  of  India  has informed BSE that a meeting  of  the  Board ...
337,08-04-2015,Others,State Bank of India has submitted to BSE a copy of the letter issued by ...
338,01-04-2015,Others,State  Bank of India has informed BSE that the Committee of  Directors  ...
339,31-03-2015,Others,State  Bank  of  India has informed BSE that in terms  of  Section  41  ...
340,26-03-2015,Others,State Bank of India has informed BSE that consequent upon the  promulgat...
341,24-03-2015,Others,State  Bank  of  India has informed BSE that the  General  Meeting  of  ...
342,17-03-2015,Others,State  Bank  of  India has informed BSE that  the  Executive  Committee ...
343,13-03-2015,Others,State  Bank  of  India has informed BSE that  the  Executive  Committee ...
344,26-02-2015,Others,State  Bank  of  India has informed BSE regarding  the  details  of  Vot...
345,20-02-2015,Others,State  Bank  of  India has informed BSE regarding General  Meeting  of  ...
346,13-02-2015,Others,State  Bank  of India has informed BSE that pursuant  to  the  in-princi...
347,02-02-2015,Others,State  Bank  of  India has submitted to BSE a  joint  press  release  be...
348,28-01-2015,Others,State  Bank  of  India has informed BSE regarding General  Meeting  of  ...
349,27-01-2015,Others,State  Bank of India has informed BSE regarding Decision of the  Committ...
350,12-01-2015,Others,The Exchange had sought clarification from the company with respect to n...
351,09-01-2015,Others,The Exchange had sought clarification from State Bank of India with resp...
352,08-01-2015,Others,The Exchange had sought clarification from State Bank of India with resp...
353,07-01-2015,Others,The Exchange has sought clarification from State Bank of India with resp...
354,05-01-2015,Others,State  Bank of India has informed BSE that UFBU has given a notice  to  ...
355,02-01-2015,Others,The Exchange has sought clarification from State Bank of India with resp...
356,26-12-2014,Others,The Exchange has sought clarification from State Bank of India with resp...
357,08-12-2014,Others,State  Bank of India has informed BSE regarding Issuance of Bonds  of  U...
358,05-12-2014,Others,State  Bank of India has informed BSE regarding Issuance of Bonds  of  U...
359,01-12-2014,Others,"State  Bank of India has informed BSE that Shri. A Krishna Kumar,  Manag..."
360,20-11-2014,Others,"State  Bank of India has informed BSE that Shri J.  B.  Mohapatra,  Work..."
361,17-11-2014,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
362,05-11-2014,Others,State  Bank of India has informed BSE that UFBU has given a notice  to  ...
363,29-10-2014,Others,State  Bank of India has informed BSE regarding revision in Interest  Ra...
364,01-10-2014,Others,State  Bank  of India has informed BSE regarding revision  in  Retail  T...
365,24-09-2014,Others,State  Bank  of India has informed BSE that in terms of the  provisions ...
366,16-09-2014,Others,State  Bank of India has submitted to BSE a copy of the  details  regard...
367,26-08-2014,Others,State Bank of India has informed BSE that the Company has been decided t...
368,18-07-2014,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
369,15-07-2014,Others,State  Bank  of India has informed BSE that the Bank has  been  decided ...
370,04-07-2014,Others,State  Bank  of  India has informed BSE regarding  the  details  of  Vot...
371,26-06-2014,Others,"With  reference to the earlier letter dated June 11,  2014,  State Bank ..."
372,25-06-2014,Others,State  Bank  of  India has informed BSE regarding Outcome  of  the  Gene...
373,12-06-2014,Others,State Bank of India has submitted to BSE copies of the notice being  iss...
374,11-06-2014,Others,With  reference  to the news item appearing in a  leading  financial  da...
375,02-06-2014,Others,State  Bank of India has informed BSE that the 59th Annual General  Meet...
376,23-05-2014,Others,"State Bank of India has informed BSE that the Central Board of the Bank,..."
377,19-05-2014,Others,State  Bank  of  India has informed BSE regarding General  Meeting  of  ...
378,02-05-2014,Others,State  Bank  of India has informed BSE that Shri Hemant G.  Contractor  ...
379,21-04-2014,Others,State  Bank  of  India  has  submitted  to  BSE  a  copy  of  half   yea...
380,11-04-2014,Others,State Bank of India has informed BSE that State Bank of India (SBI)   ha...
381,03-04-2014,Others,State Bank of India has informed BSE that the bank advise that in  exerc...
382,26-03-2014,Others,State  Bank  of  India has informed BSE that in terms  of  Section  41  ...
383,17-02-2014,Others,State Bank of India has informed BSE that it has been decided to revise ...
384,10-02-2014,Others,State  Bank  of India has informed BSE that United Forum  of  Banks  Uni...
385,03-02-2014,Others,State Bank of India has informed BSE that in respect of the issue of Equ...
386,31-01-2014,Others,State Bank of India has informed BSE about Qualified institutions placem...
387,02-01-2014,Others,State  Bank of India has informed BSE that the Executive Committee  of  ...
388,31-12-2013,Others,"State Bank of India has informed BSE that the shareholders of the Bank, ..."
389,30-12-2013,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
390,17-12-2013,Others,State  Bank of India has informed BSE that UFBU has given a notice  to  ...
391,12-12-2013,Others,State  Bank  of  India has informed BSE that  the  Executive  Committee ...
392,09-12-2013,Others,"State Bank of India has informed BSE that the Government of India (Gol),..."
393,02-12-2013,Others,State  Bank of India has informed BSE that a General Meeting  (EGM) of  ...
394,06-11-2013,Others,State  Bank  of  India has informed BSE that the State Bank  of  India  ...
395,31-10-2013,Others,State Bank of India has informed BSE that it has been decided to revise ...
396,30-10-2013,Others,State  Bank of India has informed BSE that the Central Board of  the  Ba...
397,10-10-2013,Others,State Bank of India has informed BSE that it has been decided to  design...
398,09-10-2013,Others,State Bank of India has informed BSE that it has been decided to revise ...
399,07-10-2013,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
400,01-10-2013,Others,State  Bank  of  India  has informed  BSE  that  Shri.   Pratip  Chaudhu...
401,27-09-2013,Others,State  Bank of India has informed BSE that: State Bank of  India   (SBI)...
402,19-09-2013,Others,State  Bank of India has informed BSE that the Bank has decided  to  rev...
403,12-09-2013,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
404,02-09-2013,Others,State  Bank  of India has informed BSE that:     State Bank of  India  h...
405,29-08-2013,Others,State  Bank  of  India has informed BSE that the  interest  rate  for  b...
406,07-08-2013,Others,State  Bank of India has informed BSE that consequent upon the  appointm...
407,05-08-2013,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
408,24-06-2013,Others,State  Bank of India has informed BSE that the 58th Annual General  Meet...
409,04-06-2013,Others,"With reference to earlier announcement dated May 17,  2013 regarding AGM..."
410,03-06-2013,Others,State  Bank  of India has informed BSE that it has been decided  to  rev...
411,23-05-2013,Others,State Bank of India has informed BSE that the Central Board of the Bank ...
412,17-05-2013,Others,State  Bank of India has informed BSE that the 58th Annual General  Meet...
413,12-04-2013,Others,State Bank of India has informed BSE that the Bank has concluded the  is...
414,04-04-2013,Others,State  Bank of India has informed BSE that in terms of Section 41  (1)  ...
415,03-04-2013,Others,State  Bank of India has informed BSE that the Audited Working  Results ...
416,20-03-2013,Others,State  Bank of India has informed BSE that the Executive Committee  of  ...
417,18-03-2013,Others,State Bank of India has informed BSE regarding the details of Voting res...
418,28-02-2013,Others,State  Bank of India has informed BSE that the Bank has decided  to  rev...
419,27-02-2013,Others,State  Bank of India has informed BSE that the Bank has decided  to  rev...
420,25-02-2013,Others,State  Bank  of  India has informed BSE that  the  Executive  Committee ...
421,18-02-2013,Others,State  Bank  of  India has informed BSE that United Forum  of  Bank  Uni...
422,15-02-2013,Others,State  Bank  of  India  has informed BSE that  a  General  Meeting  of  ...
423,07-02-2013,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
424,04-02-2013,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
425,30-01-2013,Others,State  Bank  of India has informed BSE that the Bank has revised  the  B...
426,21-01-2013,Others,State  Bank of India has informed BSE that the Central Board of  the  Ba...
427,15-01-2013,Others,State  Bank of India has informed BSE that Shri. Harichandra Bahadur  Si...
428,14-01-2013,Others,"With  reference  to  the  earlier announcement  dated  December  21,  20..."
429,02-01-2013,Others,"State Bank of India has informed BSE that Dr.  Subir V.  Gokarn,  Direct..."
430,24-12-2012,Others,"State  Bank of India has informed BSE that the Bank on December 24,   20..."
431,21-12-2012,Others,"State  Bank  of  India has informed BSE that Shri  Dileep  C.   Choksi, ..."
432,25-10-2012,Others,State  Bank  of  India has informed BSE that the  Executive   Committee ...
433,09-10-2012,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
434,05-10-2012,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
435,24-09-2012,Others,State  Bank  of  India  has informed BSE that  the  Bank  has  revised  ...
436,20-09-2012,Others,State  Bank of India has informed BSE that State Bank of India has  deci...
437,05-09-2012,Others,State  Bank of India has informed BSE that the Bank has decided  to  rev...
438,16-08-2012,Others,State  Bank  of  India has informed BSE that United Forum  of  Bank  Uni...
439,13-08-2012,Others,"State  Bank of India has informed BSE that Shri Rashpal Malhotra,  Direc..."
440,07-08-2012,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
441,06-08-2012,Others,State  Bank of India has informed BSE that the Bank has decided  to  rev...
442,02-08-2012,Others,State  Bank of India has informed BSE that the Bank has decided  to  rev...
443,27-07-2012,Others,State  Bank of India has informed BSE that Bank has concluded the issue ...
444,23-07-2012,Others,"With  reference  to  the announcement dated July 16,   2012  regarding  ..."
445,16-07-2012,Others,"State Bank of India has informed BSE regarding ""Revision in Interest  Ra..."
446,02-07-2012,Others,"State  Bank  of India has informed BSE regarding ""Revision in  Retail  T..."
447,25-06-2012,Others,State  Bank of India has informed BSE regarding Outcome of  Annual  Gene...
448,21-06-2012,Others,State  Bank of India has informed BSE that the 57th Annual General  Meet...
449,07-06-2012,Others,State  Bank of India has informed BSE that the Bank has decided  to  rev...
450,06-06-2012,Others,"State  Bank  of  India has informed BSE that Shri G.   D.  Nadaf,  Direc..."
451,05-06-2012,Others,State Bank of India has informed BSE that the Shares & Bonds Department ...
452,14-05-2012,Others,State  Bank of India has informed BSE that the 57th Annual General  Meet...
453,23-04-2012,Others,State  Bank of India has informed BSE that State Bank of India has  deci...
454,12-04-2012,Others,State  Bank of India has informed BSE that the Audited Working  Results ...
455,30-03-2012,Others,State  Bank of India has informed BSE that the Executive Committee  of  ...
456,27-03-2012,Others,"State  Bank  of India has informed BSE regarding ""Revision in  Retail  T..."
457,20-03-2012,Others,State Bank of India has informed BSE about outcome of shareholder's gene...
458,29-02-2012,Others,State Bank of India has submitted to BSE a copy of a notice dated  Febru...
459,24-02-2012,Others,State  Bank  of  India  has informed BSE that  All  India  Bank  Employe...
460,23-02-2012,Others,State  Bank of India has informed BSE that Executive Committee  of  Cent...
461,10-02-2012,Others,"With  reference  to  the  earlier announcement  dated  January  31,   20..."
462,06-02-2012,Others,State Bank of India has informed BSE about the names of the audit firms ...
463,01-02-2012,Others,State  Bank  of  India has informed BSE that  the  Executive  Committee ...
464,30-01-2012,Others,State  Bank of India has informed BSE that the Government of India   (Go...
465,25-01-2012,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
466,03-01-2012,Others,State Bank of India has informed BSE that the Bank has since cancelled t...
467,27-12-2011,Others,State Bank of India has informed BSE that State Bank of India revises up...
468,24-11-2011,Others,State Bank of India has informed BSE that in pursuance of clause (ca) of...
469,08-11-2011,Others,State Bank of India has informed BSE that All India State Bank Officers'...
470,03-10-2011,Others,State Bank of India has informed BSE that the Executive Committee of Cen...
471,29-09-2011,Others,State Bank of India has informed BSE that the Shares & Bonds Dept. has s...
472,22-09-2011,Others,State Bank of India has informed BSE that the Bank has a Medium Term Not...
473,08-09-2011,Others,"State Bank of India has informed BSE that Dr. Rajiv Kumar, Director nomi..."
474,17-08-2011,Others,State Bank of India has informed the Exchange  that the Bank revises upw...
475,16-08-2011,Others,State Bank of India has informed BSE that the Bank has revised the Base ...
476,08-08-2011,Others,State Bank of India has informed BSE that in exercise of the powers conf...
477,01-08-2011,Others,State Bank of India has informed BSE that the Government of India has is...
478,07-07-2011,Others,State Bank of India has informed BSE that the Bank revises upwards the '...
479,04-07-2011,Others,State Bank of India has informed BSE that consequent to retirement on su...
480,27-06-2011,Others,State Bank of India has informed BSE that in the General Meeting of the ...
481,09-06-2011,Others,"With reference to earlier announcement dated May 14, 2011 informing rega..."
482,17-05-2011,Others,State Bank of India has informed BSE that the date of payment of the div...
483,16-05-2011,Others,State Bank of India has informed BSE that in exercise of the powers conf...
484,11-05-2011,Others,State Bank of India has informed BSE that the Bank revises upwards the '...
485,10-05-2011,Others,State Bank of India has informed BSE that the 56th Annual General Meetin...
486,20-04-2011,Others,State Bank of India has informed BSE that the Bank has revised the Bench...
487,18-04-2011,Others,"State Bank of India has informed BSE that Shri Diwakar Gupta, Managing D..."
488,08-04-2011,Others,"State Bank of India has informed BSE that, in exercise of the powers con..."
489,07-04-2011,Others,State Bank of India has informed BSE that the audited working results of...
490,01-04-2011,Others,State Bank of India has informed BSE that consequent to Shri O. P. Bhatt...
491,22-03-2011,Others,"State Bank of India has informed BSE that March 17, 2011 has been fixed ..."
492,16-03-2011,Others,"With reference to the earlier announcement dated December 30, 2010 regar..."
493,25-02-2011,Others,"State Bank of India has informed BSE that Dr. (Mrs.) Vasantha Bharucha, ..."
494,23-02-2011,Others,State Bank of India has informed BSE that in exercise of the powers conf...
495,15-02-2011,Others,"With reference to the earlier announcement dated February 11, 2011 regar..."
496,14-02-2011,Others,State Bank of India has informed BSE about augmentation of Tier II Capit...
497,10-02-2011,Others,State Bank of India has informed BSE that the Bank has concluded an issu...
498,08-02-2011,Others,"State Bank of India has informed BSE that Shri H. G. Contractor, Dy. Man..."
499,01-02-2011,Others,State Bank of India has informed BSE that consequent to retirement on su...
500,07-01-2011,Others,State Bank of India has informed BSE that the Executive Committee of Cen...
501,03-01-2011,Others,State Bank of India has informed BSE that the Bank revises upwards the '...
