,Announcement_Date,PURPOSE,REMARKS
324,12-08-2015,Others,"State  Bank  of  India has informed BSE that Dr. Rajiv  Kumar,  a  Direc..."
325,03-08-2015,Others,The Exchange has sought clarification from State Bank of India with resp...
326,29-07-2015,Others,State  Bank of India has informed BSE that a Meeting of the Bank's  Cent...
327,16-07-2015,Others,State  Bank  of  India has informed BSE that  the  Executive  Committee ...
328,03-07-2015,Others,State  Bank  of  India has informed BSE regarding  the  details  of  Vot...
329,25-06-2015,Others,State  Bank  of  India has informed BSE that Smt.  Anshula  Kant  has  b...
330,23-06-2015,Others,State  Bank  of India has informed BSE about formulation  and  adoption ...
331,08-06-2015,Others,State  Bank of India has submitted to BSE a copy of the notice  dated  J...
332,27-05-2015,Others,State  Bank of India has informed BSE that the 60th Annual General  Meet...
333,26-05-2015,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
334,22-05-2015,Others,State  Bank  of India has informed BSE that the Board of Directors  of  ...
335,11-05-2015,Others,State  Bank  of  India  has informed BSE that a meeting  of  the  Board ...
336,08-04-2015,Others,State Bank of India has submitted to BSE a copy of the letter issued by ...
337,01-04-2015,Others,State  Bank of India has informed BSE that the Committee of  Directors  ...
338,31-03-2015,Others,State  Bank  of  India has informed BSE that in terms  of  Section  41  ...
339,26-03-2015,Others,State Bank of India has informed BSE that consequent upon the  promulgat...
340,24-03-2015,Others,State  Bank  of  India has informed BSE that the  General  Meeting  of  ...
341,17-03-2015,Others,State  Bank  of  India has informed BSE that  the  Executive  Committee ...
342,13-03-2015,Others,State  Bank  of  India has informed BSE that  the  Executive  Committee ...
343,26-02-2015,Others,State  Bank  of  India has informed BSE regarding  the  details  of  Vot...
344,20-02-2015,Others,State  Bank  of  India has informed BSE regarding General  Meeting  of  ...
345,13-02-2015,Others,State  Bank  of India has informed BSE that pursuant  to  the  in-princi...
346,02-02-2015,Others,State  Bank  of  India has submitted to BSE a  joint  press  release  be...
347,28-01-2015,Others,State  Bank  of  India has informed BSE regarding General  Meeting  of  ...
348,27-01-2015,Others,State  Bank of India has informed BSE regarding Decision of the  Committ...
349,12-01-2015,Others,The Exchange had sought clarification from the company with respect to n...
350,09-01-2015,Others,The Exchange had sought clarification from State Bank of India with resp...
351,08-01-2015,Others,The Exchange had sought clarification from State Bank of India with resp...
352,07-01-2015,Others,The Exchange has sought clarification from State Bank of India with resp...
353,05-01-2015,Others,State  Bank of India has informed BSE that UFBU has given a notice  to  ...
354,02-01-2015,Others,The Exchange has sought clarification from State Bank of India with resp...
355,26-12-2014,Others,The Exchange has sought clarification from State Bank of India with resp...
356,08-12-2014,Others,State  Bank of India has informed BSE regarding Issuance of Bonds  of  U...
357,05-12-2014,Others,State  Bank of India has informed BSE regarding Issuance of Bonds  of  U...
358,01-12-2014,Others,"State  Bank of India has informed BSE that Shri. A Krishna Kumar,  Manag..."
359,20-11-2014,Others,"State  Bank of India has informed BSE that Shri J.  B.  Mohapatra,  Work..."
360,17-11-2014,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
361,05-11-2014,Others,State  Bank of India has informed BSE that UFBU has given a notice  to  ...
362,29-10-2014,Others,State  Bank of India has informed BSE regarding revision in Interest  Ra...
363,01-10-2014,Others,State  Bank  of India has informed BSE regarding revision  in  Retail  T...
364,24-09-2014,Others,State  Bank  of India has informed BSE that in terms of the  provisions ...
365,16-09-2014,Others,State  Bank of India has submitted to BSE a copy of the  details  regard...
366,26-08-2014,Others,State Bank of India has informed BSE that the Company has been decided t...
367,18-07-2014,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
368,15-07-2014,Others,State  Bank  of India has informed BSE that the Bank has  been  decided ...
369,04-07-2014,Others,State  Bank  of  India has informed BSE regarding  the  details  of  Vot...
370,26-06-2014,Others,"With  reference to the earlier letter dated June 11,  2014,  State Bank ..."
371,25-06-2014,Others,State  Bank  of  India has informed BSE regarding Outcome  of  the  Gene...
372,12-06-2014,Others,State Bank of India has submitted to BSE copies of the notice being  iss...
373,11-06-2014,Others,With  reference  to the news item appearing in a  leading  financial  da...
374,02-06-2014,Others,State  Bank of India has informed BSE that the 59th Annual General  Meet...
375,23-05-2014,Others,"State Bank of India has informed BSE that the Central Board of the Bank,..."
376,19-05-2014,Others,State  Bank  of  India has informed BSE regarding General  Meeting  of  ...
377,02-05-2014,Others,State  Bank  of India has informed BSE that Shri Hemant G.  Contractor  ...
378,21-04-2014,Others,State  Bank  of  India  has  submitted  to  BSE  a  copy  of  half   yea...
379,11-04-2014,Others,State Bank of India has informed BSE that State Bank of India (SBI)   ha...
380,03-04-2014,Others,State Bank of India has informed BSE that the bank advise that in  exerc...
381,26-03-2014,Others,State  Bank  of  India has informed BSE that in terms  of  Section  41  ...
382,17-02-2014,Others,State Bank of India has informed BSE that it has been decided to revise ...
383,10-02-2014,Others,State  Bank  of India has informed BSE that United Forum  of  Banks  Uni...
384,03-02-2014,Others,State Bank of India has informed BSE that in respect of the issue of Equ...
385,31-01-2014,Others,State Bank of India has informed BSE about Qualified institutions placem...
386,02-01-2014,Others,State  Bank of India has informed BSE that the Executive Committee  of  ...
387,31-12-2013,Others,"State Bank of India has informed BSE that the shareholders of the Bank, ..."
388,30-12-2013,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
389,17-12-2013,Others,State  Bank of India has informed BSE that UFBU has given a notice  to  ...
390,12-12-2013,Others,State  Bank  of  India has informed BSE that  the  Executive  Committee ...
391,09-12-2013,Others,"State Bank of India has informed BSE that the Government of India (Gol),..."
392,02-12-2013,Others,State  Bank of India has informed BSE that a General Meeting  (EGM) of  ...
393,06-11-2013,Others,State  Bank  of  India has informed BSE that the State Bank  of  India  ...
394,31-10-2013,Others,State Bank of India has informed BSE that it has been decided to revise ...
395,30-10-2013,Others,State  Bank of India has informed BSE that the Central Board of  the  Ba...
396,10-10-2013,Others,State Bank of India has informed BSE that it has been decided to  design...
397,09-10-2013,Others,State Bank of India has informed BSE that it has been decided to revise ...
398,07-10-2013,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
399,01-10-2013,Others,State  Bank  of  India  has informed  BSE  that  Shri.   Pratip  Chaudhu...
400,27-09-2013,Others,State  Bank of India has informed BSE that: State Bank of  India   (SBI)...
401,19-09-2013,Others,State  Bank of India has informed BSE that the Bank has decided  to  rev...
402,12-09-2013,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
403,02-09-2013,Others,State  Bank  of India has informed BSE that:     State Bank of  India  h...
404,29-08-2013,Others,State  Bank  of  India has informed BSE that the  interest  rate  for  b...
405,07-08-2013,Others,State  Bank of India has informed BSE that consequent upon the  appointm...
406,05-08-2013,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
407,24-06-2013,Others,State  Bank of India has informed BSE that the 58th Annual General  Meet...
408,04-06-2013,Others,"With reference to earlier announcement dated May 17,  2013 regarding AGM..."
409,03-06-2013,Others,State  Bank  of India has informed BSE that it has been decided  to  rev...
410,23-05-2013,Others,State Bank of India has informed BSE that the Central Board of the Bank ...
411,17-05-2013,Others,State  Bank of India has informed BSE that the 58th Annual General  Meet...
412,12-04-2013,Others,State Bank of India has informed BSE that the Bank has concluded the  is...
413,04-04-2013,Others,State  Bank of India has informed BSE that in terms of Section 41  (1)  ...
414,03-04-2013,Others,State  Bank of India has informed BSE that the Audited Working  Results ...
415,20-03-2013,Others,State  Bank of India has informed BSE that the Executive Committee  of  ...
416,18-03-2013,Others,State Bank of India has informed BSE regarding the details of Voting res...
417,28-02-2013,Others,State  Bank of India has informed BSE that the Bank has decided  to  rev...
418,27-02-2013,Others,State  Bank of India has informed BSE that the Bank has decided  to  rev...
419,25-02-2013,Others,State  Bank  of  India has informed BSE that  the  Executive  Committee ...
420,18-02-2013,Others,State  Bank  of  India has informed BSE that United Forum  of  Bank  Uni...
421,15-02-2013,Others,State  Bank  of  India  has informed BSE that  a  General  Meeting  of  ...
422,07-02-2013,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
423,04-02-2013,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
424,30-01-2013,Others,State  Bank  of India has informed BSE that the Bank has revised  the  B...
425,21-01-2013,Others,State  Bank of India has informed BSE that the Central Board of  the  Ba...
426,15-01-2013,Others,State  Bank of India has informed BSE that Shri. Harichandra Bahadur  Si...
427,14-01-2013,Others,"With  reference  to  the  earlier announcement  dated  December  21,  20..."
428,02-01-2013,Others,"State Bank of India has informed BSE that Dr.  Subir V.  Gokarn,  Direct..."
429,24-12-2012,Others,"State  Bank of India has informed BSE that the Bank on December 24,   20..."
430,21-12-2012,Others,"State  Bank  of  India has informed BSE that Shri  Dileep  C.   Choksi, ..."
431,25-10-2012,Others,State  Bank  of  India has informed BSE that the  Executive   Committee ...
432,09-10-2012,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
433,05-10-2012,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
434,24-09-2012,Others,State  Bank  of  India  has informed BSE that  the  Bank  has  revised  ...
435,20-09-2012,Others,State  Bank of India has informed BSE that State Bank of India has  deci...
436,05-09-2012,Others,State  Bank of India has informed BSE that the Bank has decided  to  rev...
437,16-08-2012,Others,State  Bank  of  India has informed BSE that United Forum  of  Bank  Uni...
438,13-08-2012,Others,"State  Bank of India has informed BSE that Shri Rashpal Malhotra,  Direc..."
439,07-08-2012,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
440,06-08-2012,Others,State  Bank of India has informed BSE that the Bank has decided  to  rev...
441,02-08-2012,Others,State  Bank of India has informed BSE that the Bank has decided  to  rev...
442,27-07-2012,Others,State  Bank of India has informed BSE that Bank has concluded the issue ...
443,23-07-2012,Others,"With  reference  to  the announcement dated July 16,   2012  regarding  ..."
444,16-07-2012,Others,"State Bank of India has informed BSE regarding ""Revision in Interest  Ra..."
445,02-07-2012,Others,"State  Bank  of India has informed BSE regarding ""Revision in  Retail  T..."
446,25-06-2012,Others,State  Bank of India has informed BSE regarding Outcome of  Annual  Gene...
447,21-06-2012,Others,State  Bank of India has informed BSE that the 57th Annual General  Meet...
448,07-06-2012,Others,State  Bank of India has informed BSE that the Bank has decided  to  rev...
449,06-06-2012,Others,"State  Bank  of  India has informed BSE that Shri G.   D.  Nadaf,  Direc..."
450,05-06-2012,Others,State Bank of India has informed BSE that the Shares & Bonds Department ...
451,14-05-2012,Others,State  Bank of India has informed BSE that the 57th Annual General  Meet...
452,23-04-2012,Others,State  Bank of India has informed BSE that State Bank of India has  deci...
453,12-04-2012,Others,State  Bank of India has informed BSE that the Audited Working  Results ...
454,30-03-2012,Others,State  Bank of India has informed BSE that the Executive Committee  of  ...
455,27-03-2012,Others,"State  Bank  of India has informed BSE regarding ""Revision in  Retail  T..."
456,20-03-2012,Others,State Bank of India has informed BSE about outcome of shareholder's gene...
457,29-02-2012,Others,State Bank of India has submitted to BSE a copy of a notice dated  Febru...
458,24-02-2012,Others,State  Bank  of  India  has informed BSE that  All  India  Bank  Employe...
459,23-02-2012,Others,State  Bank of India has informed BSE that Executive Committee  of  Cent...
460,10-02-2012,Others,"With  reference  to  the  earlier announcement  dated  January  31,   20..."
461,06-02-2012,Others,State Bank of India has informed BSE about the names of the audit firms ...
462,01-02-2012,Others,State  Bank  of  India has informed BSE that  the  Executive  Committee ...
463,30-01-2012,Others,State  Bank of India has informed BSE that the Government of India   (Go...
464,25-01-2012,Others,State  Bank  of  India  has informed BSE that in  exercise  of  the  pow...
465,03-01-2012,Others,State Bank of India has informed BSE that the Bank has since cancelled t...
466,27-12-2011,Others,State Bank of India has informed BSE that State Bank of India revises up...
467,24-11-2011,Others,State Bank of India has informed BSE that in pursuance of clause (ca) of...
468,08-11-2011,Others,State Bank of India has informed BSE that All India State Bank Officers'...
469,03-10-2011,Others,State Bank of India has informed BSE that the Executive Committee of Cen...
470,29-09-2011,Others,State Bank of India has informed BSE that the Shares & Bonds Dept. has s...
471,22-09-2011,Others,State Bank of India has informed BSE that the Bank has a Medium Term Not...
472,08-09-2011,Others,"State Bank of India has informed BSE that Dr. Rajiv Kumar, Director nomi..."
473,17-08-2011,Others,State Bank of India has informed the Exchange  that the Bank revises upw...
474,16-08-2011,Others,State Bank of India has informed BSE that the Bank has revised the Base ...
475,08-08-2011,Others,State Bank of India has informed BSE that in exercise of the powers conf...
476,01-08-2011,Others,State Bank of India has informed BSE that the Government of India has is...
477,07-07-2011,Others,State Bank of India has informed BSE that the Bank revises upwards the '...
478,04-07-2011,Others,State Bank of India has informed BSE that consequent to retirement on su...
479,27-06-2011,Others,State Bank of India has informed BSE that in the General Meeting of the ...
480,09-06-2011,Others,"With reference to earlier announcement dated May 14, 2011 informing rega..."
481,17-05-2011,Others,State Bank of India has informed BSE that the date of payment of the div...
482,16-05-2011,Others,State Bank of India has informed BSE that in exercise of the powers conf...
483,11-05-2011,Others,State Bank of India has informed BSE that the Bank revises upwards the '...
484,10-05-2011,Others,State Bank of India has informed BSE that the 56th Annual General Meetin...
485,20-04-2011,Others,State Bank of India has informed BSE that the Bank has revised the Bench...
486,18-04-2011,Others,"State Bank of India has informed BSE that Shri Diwakar Gupta, Managing D..."
487,08-04-2011,Others,"State Bank of India has informed BSE that, in exercise of the powers con..."
488,07-04-2011,Others,State Bank of India has informed BSE that the audited working results of...
489,01-04-2011,Others,State Bank of India has informed BSE that consequent to Shri O. P. Bhatt...
490,22-03-2011,Others,"State Bank of India has informed BSE that March 17, 2011 has been fixed ..."
491,16-03-2011,Others,"With reference to the earlier announcement dated December 30, 2010 regar..."
492,25-02-2011,Others,"State Bank of India has informed BSE that Dr. (Mrs.) Vasantha Bharucha, ..."
493,23-02-2011,Others,State Bank of India has informed BSE that in exercise of the powers conf...
494,15-02-2011,Others,"With reference to the earlier announcement dated February 11, 2011 regar..."
495,14-02-2011,Others,State Bank of India has informed BSE about augmentation of Tier II Capit...
496,10-02-2011,Others,State Bank of India has informed BSE that the Bank has concluded an issu...
497,08-02-2011,Others,"State Bank of India has informed BSE that Shri H. G. Contractor, Dy. Man..."
498,01-02-2011,Others,State Bank of India has informed BSE that consequent to retirement on su...
499,07-01-2011,Others,State Bank of India has informed BSE that the Executive Committee of Cen...
500,03-01-2011,Others,State Bank of India has informed BSE that the Bank revises upwards the '...
